time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm)_x,elevation,city_x,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm)_y,vapor_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),city_y,month,rainy,year
2019-11-26,29.1,25.6,34.7,31.0,2019-11-26T04:48,2019-11-26T17:23,26.4,0.0,0.0,18.6,32.4,5.02,0,u,26.3,87.0,23.9,31.7,1010.8,985.4,0.0,32.0,5.0,0.0,92.0,0.0,0.0,0.0,0.0,4.1,6.3,255.0,246.0,12.6,0.0,0.45,26.3,26.9,26.8,26.5,0.044,0.038,0.04,0.075,u,11,True,2019
2019-11-27,28.9,25.9,34.7,31.4,2019-11-27T04:48,2019-11-27T17:24,25.82,0.2,0.0,16.8,29.2,4.84,0,u,26.5,86.0,24.0,32.1,1009.4,984.0,0.0,26.0,2.0,1.0,78.0,0.0,0.0,0.0,0.0,3.3,4.5,257.0,256.0,9.7,0.0,0.48,26.6,27.1,26.9,26.6,0.041,0.037,0.039,0.075,u,11,True,2019
2019-11-28,28.9,26.0,35.3,31.7,2019-11-28T04:48,2019-11-28T17:24,25.36,3.5,0.0,18.2,30.6,4.69,0,u,26.5,90.0,24.6,32.7,1009.1,983.7,0.0,20.0,0.0,2.0,64.0,0.0,0.0,0.0,0.0,1.3,2.3,124.0,129.0,6.1,0.0,0.36,26.7,27.2,27.0,26.7,0.041,0.037,0.039,0.075,u,11,True,2019
2019-11-29,29.0,26.6,36.2,32.3,2019-11-29T04:48,2019-11-29T17:25,25.07,1.1,0.0,18.1,30.6,4.62,0,u,27.0,88.0,24.9,32.9,1009.5,984.1,0.0,15.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,4.6,6.9,108.0,118.0,14.0,0.0,0.41,26.9,27.2,27.1,26.8,0.07,0.037,0.038,0.075,u,11,True,2019
2019-11-30,29.2,26.5,35.4,32.6,2019-11-30T04:49,2019-11-30T17:25,22.23,3.6,0.0,16.7,30.6,4.23,0,u,27.0,90.0,25.2,32.9,1009.8,984.4,0.0,42.0,21.0,32.0,12.0,0.0,0.0,0.0,0.0,6.5,8.9,124.0,122.0,14.4,0.0,0.36,27.0,27.1,27.1,26.8,0.067,0.038,0.038,0.075,u,11,True,2019
2019-12-01,29.6,26.4,37.1,32.2,2019-12-01T04:49,2019-12-01T17:26,26.81,0.0,0.0,13.9,27.0,5.15,0,u,27.1,89.0,25.2,33.5,1010.3,984.9,0.0,44.0,16.0,7.0,83.0,0.0,0.0,0.0,0.0,3.3,4.7,84.0,122.0,7.2,0.0,0.39,26.7,27.1,27.1,26.8,0.084,0.042,0.038,0.075,u,12,True,2019
2019-12-02,29.5,26.9,35.8,32.4,2019-12-02T04:49,2019-12-02T17:26,26.07,0.0,0.0,19.5,32.8,4.99,0,u,27.6,80.0,23.9,33.2,1009.1,983.8,0.0,55.0,26.0,2.0,100.0,0.0,0.0,0.0,0.0,3.3,4.8,103.0,132.0,7.9,0.0,0.72,27.0,27.3,27.1,26.9,0.069,0.044,0.038,0.075,u,12,True,2019
2019-12-03,29.7,26.4,35.9,31.9,2019-12-03T04:49,2019-12-03T17:27,27.3,0.0,0.0,18.1,28.8,5.25,0,u,27.1,88.0,25.0,32.6,1009.5,984.2,0.0,17.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,10.2,262.0,260.0,17.6,0.0,0.41,26.9,27.4,27.2,27.0,0.06,0.043,0.038,0.075,u,12,True,2019
2019-12-04,29.4,26.7,36.2,32.2,2019-12-04T04:50,2019-12-04T17:27,24.16,6.6,0.0,16.0,29.5,4.59,0,u,27.0,90.0,25.2,32.7,1010.4,985.0,0.0,25.0,10.0,5.0,43.0,0.0,0.0,0.0,0.0,7.2,9.3,243.0,242.0,15.8,0.0,0.36,26.9,27.4,27.3,27.0,0.054,0.042,0.038,0.074,u,12,True,2019
2019-12-05,29.2,26.3,36.2,32.0,2019-12-05T04:50,2019-12-05T17:28,23.4,6.4,0.0,14.9,28.1,4.45,0,u,26.9,88.0,24.8,32.8,1011.2,985.8,0.0,56.0,21.0,16.0,93.0,0.0,0.0,0.0,0.0,4.7,5.9,90.0,104.0,7.9,0.0,0.42,27.1,27.4,27.3,27.1,0.093,0.05,0.036,0.074,u,12,True,2019
2019-12-06,29.2,26.4,36.9,32.6,2019-12-06T04:50,2019-12-06T17:28,23.59,3.6,0.0,12.3,26.3,4.56,0,u,26.6,93.0,25.4,33.4,1010.5,985.1,0.0,39.0,11.0,0.0,98.0,0.0,0.0,0.0,0.0,1.1,3.2,198.0,207.0,5.8,0.0,0.24,26.9,27.3,27.4,27.1,0.093,0.066,0.036,0.074,u,12,True,2019
2019-12-07,29.6,26.6,37.9,32.7,2019-12-07T04:51,2019-12-07T17:29,26.34,2.8,0.0,13.4,23.4,5.01,0,u,27.3,93.0,26.1,34.2,1011.0,985.6,0.0,20.0,11.0,5.0,24.0,0.0,0.0,0.0,0.0,4.4,6.8,99.0,108.0,12.2,0.0,0.25,27.4,27.6,27.7,27.4,0.085,0.067,0.036,0.074,u,12,True,2019
2019-12-08,30.4,25.9,37.0,31.2,2019-12-08T04:51,2019-12-08T17:29,26.6,0.3,0.0,17.2,30.2,5.15,0,u,26.9,91.0,25.3,33.0,1011.8,986.4,0.0,39.0,15.0,9.0,68.0,0.0,0.0,0.0,0.0,5.8,7.6,120.0,121.0,14.4,0.0,0.31,27.5,27.8,27.7,27.5,0.083,0.067,0.036,0.074,u,12,True,2019
2019-12-09,29.8,27.1,37.0,33.4,2019-12-09T04:51,2019-12-09T17:30,23.16,0.3,0.0,15.6,27.7,4.5,0,u,27.7,85.0,24.9,34.3,1011.5,986.2,0.0,21.0,6.0,4.0,43.0,0.0,0.0,0.0,0.0,0.4,1.4,360.0,180.0,7.6,0.0,0.56,27.7,27.9,27.8,27.6,0.075,0.065,0.035,0.074,u,12,True,2019
2019-12-10,29.6,27.1,36.9,32.9,2019-12-10T04:52,2019-12-10T17:30,26.2,1.6,0.0,16.3,28.8,4.99,0,u,27.5,83.0,24.5,33.7,1010.6,985.3,0.0,36.0,6.0,2.0,99.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,135.0,8.6,0.0,0.61,27.4,27.9,27.8,27.6,0.069,0.063,0.035,0.074,u,12,True,2019
2019-12-11,29.4,26.9,36.2,33.0,2019-12-11T04:52,2019-12-11T17:31,24.96,0.6,0.0,14.5,27.0,4.77,0,u,27.3,87.0,24.8,33.7,1010.6,985.2,0.0,44.0,10.0,13.0,89.0,0.0,0.0,0.0,0.0,1.3,2.3,214.0,198.0,7.9,0.0,0.48,27.6,28.0,27.9,27.7,0.08,0.061,0.035,0.074,u,12,True,2019
2019-12-12,29.5,26.5,37.0,32.3,2019-12-12T04:52,2019-12-12T17:31,24.89,9.0,0.0,13.5,27.7,4.71,0,u,27.1,87.0,24.8,33.5,1009.8,984.4,0.0,40.0,10.0,5.0,92.0,0.0,0.0,0.0,0.0,0.8,2.0,153.0,135.0,8.3,0.0,0.46,27.7,28.1,28.0,27.9,0.077,0.061,0.036,0.074,u,12,True,2019
2019-12-13,29.1,26.3,36.9,32.2,2019-12-13T04:53,2019-12-13T17:32,23.39,8.6,0.0,15.8,27.4,4.46,0,u,26.4,88.0,24.3,32.3,1011.2,985.8,0.0,81.0,42.0,33.0,77.0,0.0,0.0,0.0,0.0,2.7,3.5,203.0,204.0,12.2,0.0,0.41,27.6,28.0,28.0,27.9,0.095,0.072,0.035,0.074,u,12,True,2019
2019-12-14,30.3,26.0,38.0,31.5,2019-12-14T04:53,2019-12-14T17:32,23.71,14.0,0.0,12.1,26.3,4.65,0,u,26.7,89.0,24.7,33.0,1011.6,986.2,0.0,47.0,16.0,4.0,100.0,0.0,0.0,0.0,0.0,1.3,1.8,304.0,323.0,5.8,0.0,0.38,27.6,27.9,28.0,27.9,0.1,0.084,0.035,0.074,u,12,True,2019
2019-12-15,28.9,25.8,36.3,31.5,2019-12-15T04:54,2019-12-15T17:33,22.0,19.5,0.0,12.0,25.6,4.25,0,u,25.8,90.0,24.1,31.5,1010.1,984.6,0.0,60.0,26.0,11.0,100.0,0.0,0.0,0.0,0.0,3.3,3.6,257.0,264.0,13.7,0.0,0.32,27.7,27.9,28.0,27.8,0.098,0.085,0.036,0.074,u,12,True,2019
2019-12-16,28.5,26.6,35.1,32.5,2019-12-16T04:54,2019-12-16T17:33,19.31,5.8,0.0,14.8,30.2,3.69,0,u,26.6,90.0,24.8,32.8,1009.5,984.1,0.0,48.0,11.0,13.0,100.0,0.0,0.0,0.0,0.0,2.6,2.7,124.0,113.0,9.4,0.0,0.36,27.6,27.8,27.9,27.8,0.103,0.101,0.039,0.074,u,12,True,2019
2019-12-17,28.3,25.8,35.1,31.8,2019-12-17T04:55,2019-12-17T17:34,21.38,14.9,0.0,17.5,28.1,4.0,0,u,26.7,88.0,24.5,32.8,1009.9,984.5,0.0,50.0,19.0,7.0,96.0,0.0,0.0,0.0,0.0,1.8,1.5,11.0,14.0,7.6,0.0,0.43,27.4,27.8,27.9,27.8,0.103,0.101,0.042,0.074,u,12,True,2019
2019-12-18,29.6,26.0,37.4,32.1,2019-12-18T04:55,2019-12-18T17:35,24.61,4.8,0.0,15.9,28.4,4.67,0,u,26.0,92.0,24.5,32.1,1010.7,985.2,0.0,59.0,14.0,28.0,99.0,0.0,0.0,0.0,0.0,1.8,1.9,79.0,112.0,9.0,0.0,0.28,27.5,27.7,27.9,27.9,0.107,0.105,0.048,0.074,u,12,True,2019
2019-12-19,30.0,27.0,38.0,33.1,2019-12-19T04:56,2019-12-19T17:35,25.52,5.3,0.0,14.3,27.7,4.96,0,u,27.4,88.0,25.2,33.6,1010.4,985.1,0.0,44.0,7.0,13.0,99.0,0.0,0.0,0.0,0.0,4.2,5.3,211.0,208.0,8.3,0.0,0.44,27.5,27.7,27.8,27.7,0.105,0.103,0.049,0.074,u,12,True,2019
2019-12-20,29.7,26.9,37.0,32.6,2019-12-20T04:56,2019-12-20T17:36,25.28,1.2,0.0,16.6,29.5,4.87,0,u,26.9,90.0,25.0,33.0,1010.5,985.1,0.0,56.0,16.0,20.0,97.0,0.0,0.0,0.0,0.0,3.8,5.0,253.0,249.0,9.4,0.0,0.37,27.5,27.8,27.8,27.7,0.105,0.103,0.052,0.073,u,12,True,2019
2019-12-21,29.6,27.5,37.6,33.5,2019-12-21T04:57,2019-12-21T17:36,26.06,1.0,0.0,15.7,28.1,4.96,0,u,27.7,89.0,25.8,34.5,1009.3,984.0,0.0,36.0,21.0,2.0,52.0,0.0,0.0,0.0,0.0,3.1,4.3,306.0,294.0,7.6,0.0,0.4,27.7,27.9,27.8,27.8,0.101,0.099,0.053,0.073,u,12,True,2019
2019-12-22,29.2,26.5,36.5,32.1,2019-12-22T04:57,2019-12-22T17:37,26.49,3.9,0.0,14.3,25.6,5.08,0,u,27.1,87.0,24.7,33.0,1009.1,983.8,0.0,13.0,5.0,12.0,4.0,0.0,0.0,0.0,0.0,4.4,4.7,145.0,148.0,9.4,0.0,0.46,27.5,27.8,27.8,27.7,0.101,0.098,0.057,0.073,u,12,True,2019
2019-12-23,29.4,25.5,36.8,31.2,2019-12-23T04:58,2019-12-23T17:37,23.3,7.1,0.0,13.8,27.7,4.43,0,u,26.4,91.0,24.8,32.7,1010.2,984.8,0.0,53.0,12.0,25.0,91.0,0.0,0.0,0.0,0.0,2.2,2.2,189.0,189.0,8.6,0.0,0.32,27.4,27.8,27.8,27.8,0.101,0.097,0.06,0.073,u,12,True,2019
2019-12-24,29.7,26.2,37.3,32.1,2019-12-24T04:58,2019-12-24T17:38,24.06,4.3,0.0,14.8,24.5,4.63,0,u,26.2,93.0,24.9,32.1,1011.5,986.0,0.0,45.0,10.0,10.0,99.0,0.0,0.0,0.0,0.0,4.8,5.6,243.0,243.0,9.7,0.0,0.24,27.3,27.7,27.8,27.8,0.104,0.103,0.062,0.073,u,12,True,2019
2019-12-25,29.0,26.5,36.6,32.6,2019-12-25T04:59,2019-12-25T17:38,24.37,7.7,0.0,16.2,28.1,4.56,0,u,27.2,88.0,25.0,33.7,1010.6,985.2,0.0,45.0,14.0,5.0,99.0,0.0,0.0,0.0,0.0,1.3,2.0,56.0,45.0,9.0,0.0,0.42,27.7,27.9,27.9,27.9,0.105,0.103,0.066,0.073,u,12,True,2019
2019-12-26,28.7,25.8,35.5,31.6,2019-12-26T04:59,2019-12-26T17:38,23.41,6.1,0.0,15.0,28.4,4.42,0,u,26.3,93.0,25.0,32.3,1011.2,985.7,0.0,83.0,55.0,17.0,79.0,0.0,0.0,0.0,0.0,5.4,6.2,172.0,170.0,8.6,0.0,0.25,27.4,27.9,27.9,27.9,0.105,0.103,0.068,0.073,u,12,True,2019
2019-12-27,29.0,26.3,36.0,32.2,2019-12-27T05:00,2019-12-27T17:39,19.82,23.8,0.0,11.1,27.0,3.88,0,u,27.1,88.0,25.0,33.8,1010.2,984.8,0.0,44.0,15.0,1.0,100.0,0.0,0.0,0.0,0.0,0.5,0.4,45.0,270.0,6.8,0.0,0.41,27.7,27.9,27.9,27.9,0.105,0.104,0.071,0.073,u,12,True,2019
2019-12-28,30.2,26.7,38.6,33.0,2019-12-28T05:00,2019-12-28T17:39,22.3,13.2,0.0,9.0,27.7,4.47,0,u,27.1,88.0,24.9,33.6,1010.3,984.9,0.0,100.0,23.0,99.0,99.0,0.0,0.0,0.0,0.0,0.5,1.5,45.0,14.0,9.7,0.0,0.44,27.4,27.8,27.9,27.9,0.107,0.107,0.075,0.073,u,12,True,2019
2019-12-29,29.8,26.9,38.5,33.2,2019-12-29T05:01,2019-12-29T17:40,20.58,6.9,0.0,11.2,26.3,4.05,0,u,27.1,88.0,25.0,33.3,1011.2,985.8,0.0,38.0,9.0,0.0,98.0,0.0,0.0,0.0,0.0,3.4,3.9,58.0,68.0,8.3,0.0,0.41,27.6,27.8,27.9,27.9,0.101,0.102,0.078,0.073,u,12,True,2019
2019-12-30,29.5,27.1,38.1,32.8,2019-12-30T05:01,2019-12-30T17:40,24.49,8.2,0.0,12.8,25.6,4.77,0,u,27.5,87.0,25.1,33.8,1011.2,985.8,0.0,45.0,16.0,1.0,99.0,0.0,0.0,0.0,0.0,3.2,3.5,63.0,66.0,7.9,0.0,0.47,27.5,27.8,27.9,27.9,0.104,0.104,0.079,0.073,u,12,True,2019
2019-12-31,29.2,26.7,36.9,32.8,2019-12-31T05:02,2019-12-31T17:41,20.79,7.8,0.0,11.9,30.2,4.15,0,u,26.9,90.0,25.2,32.8,1010.9,985.5,0.0,56.0,18.0,18.0,95.0,0.0,0.0,0.0,0.0,6.5,6.8,180.0,180.0,7.9,0.0,0.34,27.5,27.8,27.8,27.8,0.105,0.106,0.082,0.073,u,12,True,2019
2020-01-01,28.7,26.9,35.7,32.3,2020-01-01T05:02,2020-01-01T17:41,12.1,17.4,0.0,10.1,17.6,2.6,0,u,27.3,85.0,24.5,33.0,1010.6,985.2,0.0,53.0,15.0,16.0,98.0,0.0,0.0,0.0,0.0,4.3,4.6,336.0,342.0,16.9,0.0,0.55,27.5,27.7,27.8,27.8,0.108,0.108,0.085,0.073,u,1,True,2020
2020-01-02,29.0,27.0,36.4,31.6,2020-01-02T05:03,2020-01-02T17:42,19.89,3.0,0.0,13.5,21.2,4.0,0,u,27.1,89.0,25.2,33.6,1012.5,987.1,0.0,96.0,16.0,86.0,100.0,0.0,0.0,0.0,0.0,2.6,4.2,16.0,20.0,13.0,0.0,0.39,27.2,27.5,27.7,27.7,0.109,0.109,0.09,0.073,u,1,True,2020
2020-01-03,30.0,27.0,36.2,31.5,2020-01-03T05:03,2020-01-03T17:42,20.53,4.4,0.0,17.0,33.1,4.34,0,u,27.0,88.0,24.8,31.5,1011.7,986.3,0.0,84.0,25.0,53.0,100.0,0.0,0.0,0.0,0.0,14.2,17.3,291.0,287.0,17.6,0.02,0.44,27.3,27.6,27.6,27.7,0.106,0.105,0.092,0.073,u,1,True,2020
2020-01-04,29.2,26.4,34.8,29.2,2020-01-04T05:04,2020-01-04T17:42,18.73,21.8,0.0,33.1,56.9,3.69,0,u,27.2,89.0,25.1,32.8,1007.4,982.1,0.0,48.0,18.0,3.0,100.0,0.0,0.0,0.0,0.0,8.2,10.2,311.0,315.0,12.2,0.0,0.41,27.4,27.5,27.6,27.7,0.106,0.105,0.094,0.073,u,1,True,2020
2020-01-05,28.5,26.2,33.9,29.9,2020-01-05T05:04,2020-01-05T17:43,17.54,7.1,0.0,23.4,41.0,3.49,0,u,26.6,92.0,25.2,30.3,1007.8,982.5,0.0,97.0,19.0,83.0,100.0,0.0,0.0,0.0,0.0,21.4,27.8,283.0,280.0,36.0,0.02,0.29,27.3,27.4,27.5,27.6,0.108,0.108,0.096,0.074,u,1,True,2020
2020-01-06,28.6,26.4,34.6,30.5,2020-01-06T05:05,2020-01-06T17:43,17.43,5.3,0.0,18.2,32.0,3.53,0,u,26.7,92.0,25.2,31.5,1008.7,983.3,0.0,57.0,29.0,3.0,97.0,0.0,0.0,0.0,0.0,13.8,17.5,264.0,261.0,28.8,0.01,0.29,27.2,27.4,27.5,27.6,0.104,0.107,0.101,0.074,u,1,True,2020
2020-01-07,28.4,26.0,33.6,30.2,2020-01-07T05:05,2020-01-07T17:43,13.95,3.5,0.0,18.2,37.4,2.94,0,u,26.4,92.0,24.9,31.1,1009.4,984.0,0.0,75.0,35.0,24.0,98.0,0.0,0.0,0.0,0.0,13.6,16.8,281.0,280.0,23.8,0.01,0.28,27.3,27.4,27.5,27.6,0.102,0.104,0.101,0.075,u,1,True,2020
2020-01-08,29.4,25.9,36.1,30.8,2020-01-08T05:06,2020-01-08T17:44,22.83,3.4,0.0,14.5,29.5,4.48,0,u,26.4,91.0,24.9,31.3,1008.8,983.4,0.0,56.0,17.0,21.0,95.0,0.0,0.0,0.0,0.0,12.1,15.7,282.0,279.0,25.6,0.01,0.29,27.3,27.3,27.5,27.6,0.101,0.102,0.1,0.075,u,1,True,2020
2020-01-09,29.0,26.0,35.4,30.8,2020-01-09T05:06,2020-01-09T17:44,25.51,1.8,0.0,16.6,30.6,4.76,0,u,26.4,91.0,24.9,31.6,1009.0,983.6,0.0,65.0,27.0,19.0,96.0,0.0,0.0,0.0,0.0,10.1,13.0,270.0,267.0,20.9,0.0,0.3,27.5,27.6,27.7,27.8,0.1,0.101,0.1,0.075,u,1,True,2020
2020-01-10,29.1,26.3,36.0,31.3,2020-01-10T05:07,2020-01-10T17:44,26.91,0.1,0.0,16.8,28.1,5.15,0,u,27.0,88.0,24.9,32.7,1008.4,983.1,0.0,46.0,15.0,4.0,99.0,0.0,0.0,0.0,0.0,6.6,8.4,299.0,295.0,12.6,0.0,0.42,27.3,27.6,27.6,27.7,0.098,0.099,0.099,0.076,u,1,True,2020
2020-01-11,28.9,25.5,34.9,30.1,2020-01-11T05:08,2020-01-11T17:45,24.24,4.7,0.0,20.9,34.6,4.47,0,u,26.2,92.0,24.7,31.0,1009.4,984.0,0.0,72.0,37.0,15.0,100.0,0.0,0.0,0.0,0.0,11.5,13.7,272.0,268.0,17.6,0.0,0.28,27.3,27.6,27.6,27.7,0.092,0.095,0.098,0.076,u,1,True,2020
2020-01-12,29.1,25.5,34.9,29.7,2020-01-12T05:08,2020-01-12T17:45,21.66,5.1,0.0,20.3,40.3,4.27,0,u,25.7,94.0,24.6,30.2,1009.7,984.2,0.0,100.0,78.0,41.0,100.0,0.0,0.0,0.0,0.0,13.4,16.3,265.0,262.0,28.4,0.0,0.21,27.2,27.5,27.6,27.7,0.097,0.094,0.098,0.076,u,1,True,2020
2020-01-13,30.0,26.2,36.4,30.5,2020-01-13T05:09,2020-01-13T17:45,24.22,1.7,0.0,18.2,35.6,4.86,0,u,26.8,89.0,24.9,31.1,1007.2,981.9,0.0,66.0,27.0,20.0,100.0,0.0,0.0,0.0,0.0,16.2,20.1,287.0,285.0,31.0,0.02,0.37,27.4,27.5,27.5,27.6,0.094,0.092,0.097,0.076,u,1,True,2020
2020-01-14,29.5,27.4,37.6,33.4,2020-01-14T05:09,2020-01-14T17:45,26.59,0.4,0.0,12.2,22.0,5.15,0,u,27.9,84.0,24.9,33.7,1008.6,983.3,0.0,35.0,3.0,6.0,97.0,0.0,0.0,0.0,0.0,6.2,9.4,306.0,302.0,11.5,0.01,0.61,27.4,27.5,27.5,27.6,0.093,0.091,0.096,0.076,u,1,True,2020
2020-01-15,29.3,26.7,36.5,31.8,2020-01-15T05:10,2020-01-15T17:46,26.3,0.0,0.0,13.1,23.0,5.12,0,u,27.2,85.0,24.4,32.8,1010.1,984.7,0.0,33.0,10.0,12.0,56.0,0.0,0.0,0.0,0.0,4.9,7.1,126.0,135.0,9.7,0.0,0.54,27.4,27.7,27.6,27.7,0.087,0.089,0.095,0.077,u,1,True,2020
2020-01-16,29.1,26.3,36.2,32.7,2020-01-16T05:10,2020-01-16T17:46,24.99,0.0,0.0,12.6,22.7,4.79,0,u,26.7,90.0,25.0,33.3,1010.9,985.5,0.0,25.0,5.0,9.0,49.0,0.0,0.0,0.0,0.0,1.1,1.3,270.0,236.0,9.7,0.0,0.34,27.3,27.6,27.5,27.6,0.082,0.086,0.093,0.077,u,1,True,2020
2020-01-17,28.8,26.3,35.4,32.2,2020-01-17T05:10,2020-01-17T17:46,24.44,1.0,0.0,14.6,26.6,4.65,0,u,26.8,90.0,25.0,32.8,1011.4,986.0,0.0,37.0,7.0,9.0,85.0,0.0,0.0,0.0,0.0,4.7,6.3,203.0,204.0,9.4,0.0,0.37,27.5,27.7,27.6,27.7,0.08,0.084,0.092,0.077,u,1,True,2020
2020-01-18,29.1,26.5,35.9,32.7,2020-01-18T05:11,2020-01-18T17:46,25.55,0.6,0.0,14.9,23.8,4.8,0,u,27.2,88.0,25.0,33.3,1011.4,986.0,0.0,22.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,4.3,5.9,185.0,194.0,8.6,0.0,0.45,27.8,27.9,27.9,27.9,0.083,0.082,0.092,0.077,u,1,True,2020
2020-01-19,29.3,26.9,36.1,32.7,2020-01-19T05:11,2020-01-19T17:46,25.57,0.0,0.0,16.4,28.4,4.87,0,u,27.2,90.0,25.3,33.5,1011.5,986.1,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,5.6,225.0,230.0,10.4,0.0,0.37,27.7,27.9,27.9,27.9,0.082,0.081,0.091,0.077,u,1,True,2020
2020-01-20,29.6,27.1,36.2,32.9,2020-01-20T05:12,2020-01-20T17:47,24.75,1.6,0.0,17.4,29.5,4.78,0,u,27.6,88.0,25.4,34.0,1011.0,985.7,0.0,28.0,15.0,1.0,45.0,0.0,0.0,0.0,0.0,3.9,4.9,248.0,253.0,10.1,0.0,0.46,27.7,28.0,27.9,28.0,0.077,0.079,0.091,0.077,u,1,True,2020
2020-01-21,30.0,27.2,38.7,33.1,2020-01-21T05:12,2020-01-21T17:47,24.99,2.8,0.0,9.8,29.2,5.0,0,u,27.6,87.0,25.2,33.8,1012.2,986.8,0.0,38.0,6.0,6.0,97.0,0.0,0.0,0.0,0.0,4.6,5.1,18.0,8.0,12.2,0.0,0.48,27.8,27.9,27.9,28.0,0.086,0.079,0.09,0.077,u,1,True,2020
2020-01-22,29.9,27.0,38.2,33.3,2020-01-22T05:13,2020-01-22T17:47,25.1,1.3,0.0,10.6,25.6,4.93,0,u,27.8,84.0,24.9,33.9,1013.0,987.6,0.0,54.0,17.0,21.0,87.0,0.0,0.0,0.0,0.0,3.6,5.1,354.0,352.0,9.0,0.0,0.59,27.8,28.0,28.0,28.0,0.089,0.081,0.089,0.077,u,1,True,2020
2020-01-23,29.2,26.2,37.7,32.4,2020-01-23T05:13,2020-01-23T17:47,26.3,1.4,0.0,13.6,28.8,5.02,0,u,26.6,91.0,25.0,32.9,1012.2,986.7,0.0,97.0,86.0,32.0,1.0,0.0,0.0,0.0,0.0,3.1,4.1,216.0,218.0,9.7,0.0,0.32,27.7,28.0,27.9,27.9,0.083,0.08,0.088,0.077,u,1,True,2020
2020-01-24,29.1,26.3,37.3,32.2,2020-01-24T05:14,2020-01-24T17:47,25.05,0.2,0.0,10.8,27.4,4.79,0,u,27.3,90.0,25.5,34.2,1011.3,985.9,0.0,11.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,1.1,1.3,90.0,56.0,9.4,0.0,0.35,28.1,28.2,28.2,28.2,0.083,0.08,0.088,0.077,u,1,True,2020
2020-01-25,29.1,26.5,36.8,32.4,2020-01-25T05:14,2020-01-25T17:47,24.9,0.8,0.0,13.2,25.2,4.72,0,u,27.4,90.0,25.5,34.0,1011.7,986.3,0.0,26.0,15.0,6.0,28.0,0.0,0.0,0.0,0.0,3.1,3.6,111.0,90.0,7.9,0.0,0.38,28.1,28.4,28.3,28.3,0.081,0.079,0.087,0.077,u,1,True,2020
2020-01-26,29.2,25.9,37.7,31.7,2020-01-26T05:14,2020-01-26T17:47,25.87,0.8,0.0,12.4,24.5,4.96,0,u,27.1,89.0,25.2,33.5,1011.2,985.8,0.0,32.0,3.0,8.0,82.0,0.0,0.0,0.0,0.0,3.6,3.3,135.0,139.0,9.0,0.0,0.38,28.1,28.4,28.4,28.4,0.084,0.079,0.087,0.077,u,1,True,2020
2020-01-27,29.5,26.8,38.2,32.8,2020-01-27T05:15,2020-01-27T17:47,24.04,13.5,0.0,9.4,32.8,4.71,0,u,27.6,90.0,25.8,34.2,1010.1,984.8,0.0,21.0,11.0,8.0,20.0,0.0,0.0,0.0,0.0,4.6,4.8,108.0,103.0,10.4,0.0,0.38,28.2,28.4,28.3,28.3,0.085,0.078,0.086,0.077,u,1,True,2020
2020-01-28,29.7,27.2,38.4,33.4,2020-01-28T05:15,2020-01-28T17:47,25.11,5.0,0.0,11.5,28.1,4.88,0,u,27.7,88.0,25.5,34.1,1010.9,985.6,0.0,43.0,35.0,1.0,35.0,0.0,0.0,0.0,0.0,4.6,4.9,141.0,144.0,8.3,0.0,0.44,28.5,28.6,28.5,28.5,0.088,0.079,0.086,0.077,u,1,True,2020
2020-01-29,30.4,27.4,39.6,33.4,2020-01-29T05:16,2020-01-29T17:47,25.21,2.8,0.0,10.6,23.4,4.97,0,u,28.3,86.0,25.8,35.5,1010.7,985.4,0.0,39.0,7.0,7.0,95.0,0.0,0.0,0.0,0.0,0.7,0.8,270.0,297.0,7.9,0.0,0.52,28.5,28.6,28.5,28.4,0.092,0.08,0.085,0.077,u,1,True,2020
2020-01-30,28.7,26.2,34.5,30.0,2020-01-30T05:16,2020-01-30T17:47,13.27,19.4,0.0,21.0,36.0,2.74,0,u,27.3,88.0,25.1,33.0,1009.7,984.4,0.0,68.0,32.0,17.0,98.0,0.0,0.0,0.0,0.0,7.6,8.3,273.0,275.0,15.1,0.0,0.44,28.2,28.5,28.4,28.3,0.1,0.081,0.085,0.077,u,1,True,2020
