time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,city,temperature_2m (°C)_max,relativehumidity_2m (%)_max,dewpoint_2m (°C)_max,apparent_temperature (°C)_max,pressure_msl (hPa)_max,surface_pressure (hPa)_max,snowfall (cm)_max,cloudcover (%)_max,cloudcover_low (%)_max,cloudcover_mid (%)_max,cloudcover_high (%)_max,shortwave_radiation (W/m²)_max,direct_radiation (W/m²)_max,diffuse_radiation (W/m²)_max,direct_normal_irradiance (W/m²)_max,windspeed_10m (km/h)_max,windspeed_100m (km/h)_max,winddirection_10m (°)_max,winddirection_100m (°)_max,windgusts_10m (km/h)_max,et0_fao_evapotranspiration (mm)_max,vapor_pressure_deficit (kPa)_max,soil_temperature_0_to_7cm (°C)_max,soil_temperature_7_to_28cm (°C)_max,soil_temperature_28_to_100cm (°C)_max,soil_temperature_100_to_255cm (°C)_max,soil_moisture_0_to_7cm (m³/m³)_max,soil_moisture_7_to_28cm (m³/m³)_max,soil_moisture_28_to_100cm (m³/m³)_max,soil_moisture_100_to_255cm (m³/m³)_max,city_max,temperature_2m (°C)_max_min,relativehumidity_2m (%)_max_min,dewpoint_2m (°C)_max_min,apparent_temperature (°C)_max_min,pressure_msl (hPa)_max_min,surface_pressure (hPa)_max_min,snowfall (cm)_max_min,cloudcover (%)_max_min,cloudcover_low (%)_max_min,cloudcover_mid (%)_max_min,cloudcover_high (%)_max_min,shortwave_radiation (W/m²)_max_min,direct_radiation (W/m²)_max_min,diffuse_radiation (W/m²)_max_min,direct_normal_irradiance (W/m²)_max_min,windspeed_10m (km/h)_max_min,windspeed_100m (km/h)_max_min,winddirection_10m (°)_max_min,winddirection_100m (°)_max_min,windgusts_10m (km/h)_max_min,et0_fao_evapotranspiration (mm)_max_min,vapor_pressure_deficit (kPa)_max_min,soil_temperature_0_to_7cm (°C)_max_min,soil_temperature_7_to_28cm (°C)_max_min,soil_temperature_28_to_100cm (°C)_max_min,soil_temperature_100_to_255cm (°C)_max_min,soil_moisture_0_to_7cm (m³/m³)_max_min,soil_moisture_7_to_28cm (m³/m³)_max_min,soil_moisture_28_to_100cm (m³/m³)_max_min,soil_moisture_100_to_255cm (m³/m³)_max_min,city_max_min,month,rainy,year
2019-10-30,-6.6,-8.9,-11.8,-14.7,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.35,15.0,26.6,0.23,0,q,-9.9,78.0,-15.5,-11.8,1023.6,985.6,0.07,100.0,87.0,100.0,67.0,0.0,0.0,0.0,0.0,15.0,18.7,93.0,95.0,26.6,0.02,0.11,-6.3,-5.8,-5.1,-2.5,0.09,0.183,0.252,0.253,q,-13.5,59.0,-18.7,-14.7,1013.3,975.9,0.0,28.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.2,45.0,58.0,13.0,0.0,0.05,-6.6,-6.1,-5.1,-2.5,0.09,0.183,0.252,0.253,q,10,True,2019
2019-10-31,-5.6,-8.5,-11.1,-13.2,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,15.3,25.2,0.32,0,q,-9.1,67.0,-15.5,-11.1,1013.8,976.3,0.0,100.0,91.0,100.0,100.0,0.0,0.0,0.0,0.0,15.3,18.8,74.0,92.0,25.2,0.02,0.13,-6.6,-6.1,-5.1,-2.5,0.09,0.183,0.252,0.253,q,-12.0,57.0,-17.2,-13.2,1009.5,972.3,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,8.6,39.0,51.0,15.8,0.0,0.08,-6.8,-6.2,-5.1,-2.6,0.09,0.183,0.252,0.253,q,10,True,2019
2019-11-01,-7.0,-9.0,-12.3,-14.5,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,14.5,26.3,0.24,0,q,-11.9,69.0,-17.3,-12.3,1009.3,972.0,0.0,100.0,19.0,100.0,100.0,0.0,0.0,0.0,0.0,14.5,18.6,54.0,69.0,26.3,0.01,0.1,-6.7,-6.2,-5.1,-2.6,0.09,0.183,0.252,0.253,q,-15.4,60.0,-20.0,-14.5,1007.1,969.7,0.0,72.0,0.0,78.0,84.0,0.0,0.0,0.0,0.0,9.9,12.9,44.0,57.0,19.1,0.01,0.06,-6.9,-6.3,-5.1,-2.7,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-02,-7.1,-9.9,-12.3,-15.4,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,13.8,25.2,0.24,0,q,-11.9,67.0,-17.1,-12.3,1009.1,971.8,0.0,92.0,3.0,100.0,98.0,0.0,0.0,0.0,0.0,13.8,17.2,50.0,68.0,25.2,0.01,0.09,-6.9,-6.3,-5.1,-2.7,0.09,0.183,0.252,0.253,q,-16.5,63.0,-21.2,-15.4,1008.0,970.4,0.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.7,13.0,41.0,63.0,20.2,0.01,0.06,-7.3,-6.5,-5.2,-2.8,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-03,-4.5,-9.8,-10.6,-15.4,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.14,19.5,30.2,0.34,0,q,-8.3,66.0,-13.5,-10.6,1009.6,972.4,0.07,100.0,50.0,100.0,99.0,0.0,0.0,0.0,0.0,19.5,24.1,60.0,73.0,30.2,0.02,0.11,-7.1,-6.5,-5.2,-2.8,0.09,0.183,0.252,0.253,q,-16.1,59.0,-21.1,-15.4,1008.0,970.4,0.0,63.0,0.0,55.0,41.0,0.0,0.0,0.0,0.0,12.5,15.5,46.0,62.0,23.4,0.01,0.06,-7.4,-6.7,-5.3,-2.9,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-04,-3.0,-5.7,-9.1,-11.9,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.42,21.3,32.8,0.58,0,q,-6.7,67.0,-12.0,-9.1,1016.3,979.0,0.14,100.0,62.0,100.0,93.0,0.0,0.0,0.0,0.0,21.3,26.2,113.0,127.0,32.8,0.03,0.13,-6.8,-6.4,-5.3,-2.9,0.09,0.183,0.252,0.253,q,-9.9,62.0,-15.0,-11.9,1009.3,972.5,0.0,35.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,11.6,14.8,60.0,72.0,20.2,0.01,0.1,-7.1,-6.6,-5.4,-2.9,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-05,-5.8,-10.8,-10.7,-15.1,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,10.9,19.4,0.03,0,q,-9.6,78.0,-13.5,-10.7,1016.5,979.0,0.0,96.0,90.0,47.0,67.0,0.0,0.0,0.0,0.0,10.9,14.4,82.0,94.0,19.4,0.01,0.09,-6.8,-6.4,-5.4,-2.9,0.09,0.183,0.252,0.253,q,-14.6,68.0,-18.3,-15.1,1008.5,970.8,0.0,41.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,13.0,37.0,13.3,0.0,0.05,-7.3,-6.6,-5.4,-3.0,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-06,-10.8,-11.6,-15.5,-16.3,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.21,9.9,19.8,0.0,0,q,-13.8,73.0,-18.6,-15.5,1015.4,977.3,0.07,81.0,79.0,19.0,0.0,0.0,0.0,0.0,0.0,9.9,10.8,50.0,77.0,19.8,0.0,0.08,-7.3,-6.6,-5.4,-3.0,0.09,0.183,0.252,0.253,q,-15.8,63.0,-20.3,-16.3,1008.3,970.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,6.2,30.0,52.0,13.7,0.0,0.05,-7.8,-7.0,-5.5,-3.1,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-07,-11.2,-14.1,-15.9,-18.8,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.14,9.9,20.2,0.0,0,q,-14.1,74.0,-19.4,-15.9,1017.8,979.5,0.07,100.0,84.0,75.0,76.0,0.0,0.0,0.0,0.0,9.9,11.8,50.0,73.0,20.2,0.0,0.07,-7.9,-7.0,-5.5,-3.1,0.09,0.183,0.252,0.253,q,-18.1,64.0,-21.9,-18.8,1014.9,976.5,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.6,5.6,22.0,53.0,14.8,0.0,0.04,-8.3,-7.3,-5.6,-3.2,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-08,-13.8,-14.8,-18.3,-19.0,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.14,6.3,17.3,0.0,0,q,-15.4,75.0,-20.1,-18.3,1014.2,975.7,0.07,71.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.8,65.0,122.0,17.3,0.0,0.06,-8.3,-7.3,-5.6,-3.2,0.09,0.183,0.252,0.253,q,-17.4,65.0,-21.3,-19.0,1010.4,972.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.1,15.0,59.0,14.0,0.0,0.04,-8.6,-7.6,-5.8,-3.3,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-09,-14.2,-15.1,-18.7,-19.8,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,7.2,18.4,0.0,0,q,-16.9,72.0,-21.1,-18.7,1012.1,973.7,0.0,68.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,7.2,7.1,51.0,94.0,18.4,0.0,0.06,-8.6,-7.6,-5.8,-3.3,0.09,0.183,0.252,0.253,q,-17.6,63.0,-22.3,-19.8,1010.8,972.5,0.0,65.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.9,15.0,45.0,15.5,0.0,0.04,-8.9,-7.9,-6.0,-3.3,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-10,-13.6,-14.7,-17.8,-19.2,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,5.2,17.3,0.0,0,q,-14.8,64.0,-20.9,-17.8,1011.5,973.1,0.0,66.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,4.7,360.0,360.0,17.3,0.0,0.08,-8.9,-7.9,-6.0,-3.3,0.09,0.183,0.252,0.253,q,-16.8,58.0,-22.3,-19.2,1001.3,963.4,0.0,61.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.5,5.0,9.0,13.7,0.0,0.06,-9.1,-8.2,-6.2,-3.4,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-11,-11.2,-13.6,-15.7,-18.1,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,7.4,15.8,0.0,0,q,-12.2,64.0,-18.4,-15.7,1000.8,963.0,0.0,78.0,73.0,21.0,19.0,0.0,0.0,0.0,0.0,7.4,8.4,360.0,72.0,15.8,0.0,0.11,-9.1,-8.2,-6.2,-3.4,0.09,0.183,0.252,0.253,q,-15.3,52.0,-21.2,-18.1,998.9,961.3,0.0,62.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.1,4.0,29.0,13.0,0.0,0.07,-9.2,-8.3,-6.4,-3.5,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-12,-10.6,-11.5,-14.7,-15.9,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,8.2,16.6,0.0,0,q,-11.6,66.0,-17.4,-14.7,1002.3,964.8,0.0,71.0,74.0,1.0,18.0,0.0,0.0,0.0,0.0,8.2,8.9,360.0,354.0,16.6,0.0,0.1,-9.0,-8.2,-6.4,-3.5,0.09,0.183,0.252,0.253,q,-13.1,61.0,-18.5,-15.9,1000.9,963.4,0.0,65.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.9,6.0,6.0,12.2,0.0,0.08,-9.1,-8.3,-6.5,-3.6,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-13,-5.6,-11.6,-11.4,-16.5,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,16.3,26.3,0.21,0,q,-9.1,65.0,-15.3,-11.4,1010.5,973.4,0.0,97.0,73.0,98.0,100.0,0.0,0.0,0.0,0.0,16.3,22.5,56.0,75.0,26.3,0.02,0.16,-8.7,-8.2,-6.5,-3.6,0.09,0.183,0.252,0.253,q,-14.2,49.0,-19.7,-16.5,1002.0,964.4,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.4,6.0,43.0,14.8,0.0,0.07,-9.0,-8.2,-6.6,-3.7,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-14,-4.5,-6.2,-10.5,-12.4,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,19.9,33.1,0.66,0,q,-8.1,67.0,-13.2,-10.5,1012.9,975.9,0.0,78.0,13.0,87.0,99.0,0.0,0.0,0.0,0.0,19.9,29.2,56.0,76.0,33.1,0.04,0.16,-8.5,-8.0,-6.6,-3.7,0.09,0.183,0.252,0.253,q,-11.0,48.0,-19.7,-12.4,989.7,953.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,22.7,32.0,49.0,26.6,0.02,0.1,-8.6,-8.2,-6.7,-3.8,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-15,-4.2,-7.1,-7.8,-12.2,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.14,19.1,33.1,0.21,0,q,-4.7,70.0,-10.0,-7.8,987.4,951.1,0.07,100.0,96.0,99.0,99.0,0.0,0.0,0.0,0.0,19.1,29.0,360.0,360.0,33.1,0.03,0.2,-8.4,-8.0,-6.7,-3.8,0.09,0.183,0.252,0.253,q,-9.8,46.0,-18.9,-12.2,969.6,934.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,8.0,20.0,13.0,0.0,0.12,-8.6,-8.0,-6.7,-3.9,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-16,-4.3,-7.9,-8.4,-13.3,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,1.33,19.0,32.8,0.35,0,q,-4.9,80.0,-10.8,-8.4,1004.0,967.3,0.35,100.0,99.0,100.0,99.0,0.0,0.0,0.0,0.0,19.0,28.2,318.0,326.0,32.8,0.02,0.16,-8.1,-7.7,-6.7,-3.9,0.09,0.183,0.252,0.253,q,-10.2,51.0,-17.1,-13.3,971.1,935.6,0.0,53.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,37.0,46.0,15.5,0.0,0.06,-8.4,-8.0,-6.7,-4.0,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-17,-4.9,-10.0,-9.9,-15.8,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,16.4,27.0,0.43,0,q,-5.5,61.0,-12.6,-9.9,1008.3,971.3,0.0,100.0,91.0,86.0,46.0,0.0,0.0,0.0,0.0,16.4,21.7,75.0,92.0,27.0,0.03,0.18,-8.0,-7.7,-6.7,-4.0,0.09,0.183,0.252,0.253,q,-14.9,49.0,-23.1,-15.8,1004.8,967.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,10.3,46.0,59.0,14.8,0.01,0.1,-8.1,-7.7,-6.7,-4.1,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-18,-10.5,-12.5,-16.1,-17.7,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,12.7,23.8,0.18,0,q,-14.8,67.0,-21.5,-16.1,1004.9,967.2,0.0,87.0,72.0,96.0,97.0,0.0,0.0,0.0,0.0,12.7,16.4,53.0,77.0,23.8,0.02,0.1,-8.2,-7.7,-6.7,-4.1,0.09,0.183,0.252,0.253,q,-17.7,51.0,-22.8,-17.7,1003.7,965.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,8.9,32.0,52.0,20.9,0.0,0.05,-8.9,-8.1,-6.7,-4.2,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-19,-6.5,-11.6,-11.3,-17.0,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.35,11.6,23.0,0.19,0,q,-8.7,68.0,-14.2,-11.3,1004.8,967.1,0.07,100.0,81.0,100.0,99.0,0.0,0.0,0.0,0.0,11.6,14.4,63.0,79.0,23.0,0.01,0.16,-8.7,-8.1,-6.7,-4.2,0.09,0.183,0.252,0.253,q,-15.6,40.0,-22.9,-17.0,1002.3,965.3,0.0,69.0,0.0,68.0,7.0,0.0,0.0,0.0,0.0,7.6,8.9,25.0,46.0,14.4,0.0,0.08,-9.0,-8.3,-6.8,-4.3,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-20,-5.5,-10.1,-10.1,-15.4,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.35,12.3,24.5,0.1,0,q,-8.7,74.0,-14.2,-10.1,1012.0,974.2,0.07,100.0,92.0,100.0,80.0,0.0,0.0,0.0,0.0,12.3,14.8,146.0,165.0,24.5,0.01,0.11,-8.4,-8.0,-6.8,-4.3,0.09,0.183,0.252,0.253,q,-11.5,64.0,-17.0,-15.4,1003.2,966.3,0.0,52.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,1.6,2.8,25.0,44.0,9.0,0.0,0.07,-8.7,-8.2,-6.9,-4.3,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-21,-9.0,-12.0,-14.4,-17.6,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.63,15.3,28.8,0.28,0,q,-12.1,68.0,-17.2,-14.4,1016.6,978.6,0.21,100.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,15.3,20.8,136.0,143.0,28.8,0.02,0.1,-8.4,-8.0,-6.9,-4.3,0.09,0.183,0.252,0.253,q,-15.2,55.0,-21.4,-17.6,1012.2,974.4,0.0,43.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,6.6,8.0,41.0,54.0,15.5,0.01,0.07,-8.5,-8.0,-6.9,-4.4,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-22,-10.9,-13.2,-15.8,-18.1,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.42,11.3,22.3,0.15,0,q,-14.1,65.0,-20.4,-15.8,1020.6,982.3,0.07,100.0,92.0,100.0,68.0,0.0,0.0,0.0,0.0,11.3,13.7,108.0,119.0,22.3,0.01,0.09,-8.4,-8.0,-6.9,-4.4,0.09,0.183,0.252,0.253,q,-16.5,56.0,-21.6,-18.1,1016.8,978.7,0.0,73.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0,7.6,9.2,54.0,69.0,10.8,0.0,0.06,-8.5,-8.0,-6.9,-4.5,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-23,-12.6,-15.5,-17.6,-20.9,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,15.0,18.7,0.19,0,q,-13.3,58.0,-21.3,-17.6,1017.1,978.7,0.0,90.0,2.0,100.0,99.0,0.0,0.0,0.0,0.0,15.0,20.0,53.0,69.0,18.7,0.01,0.11,-8.5,-8.0,-6.9,-4.5,0.09,0.183,0.252,0.253,q,-17.2,45.0,-24.6,-20.9,1012.5,974.3,0.0,40.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,7.1,8.5,36.0,54.0,10.1,0.0,0.07,-8.8,-8.2,-7.0,-4.6,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-24,-0.7,-12.5,-6.4,-18.5,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.28,21.6,35.6,0.51,0,q,-4.2,72.0,-9.6,-6.4,1011.9,973.8,0.07,100.0,57.0,100.0,100.0,0.0,0.0,0.0,0.0,21.6,32.6,118.0,135.0,35.6,0.03,0.17,-8.4,-8.1,-7.0,-4.6,0.09,0.183,0.252,0.253,q,-15.5,55.0,-22.3,-18.5,994.0,957.8,0.0,79.0,0.0,78.0,56.0,0.0,0.0,0.0,0.0,15.5,20.8,37.0,53.0,20.2,0.01,0.08,-8.8,-8.2,-7.0,-4.7,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-25,-2.3,-4.6,-7.8,-9.3,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.14,18.2,29.9,0.48,0,q,-4.2,72.0,-10.5,-7.8,1010.8,973.9,0.07,100.0,71.0,99.0,100.0,0.0,0.0,0.0,0.0,18.2,27.0,118.0,136.0,29.9,0.03,0.17,-8.0,-7.8,-7.0,-4.7,0.09,0.183,0.252,0.253,q,-7.4,61.0,-11.8,-9.3,1001.4,965.1,0.0,66.0,13.0,39.0,0.0,0.0,0.0,0.0,0.0,8.8,10.1,35.0,51.0,18.4,0.01,0.1,-8.4,-8.1,-7.1,-4.7,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-26,-3.4,-5.8,-7.4,-9.9,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,3.78,9.0,20.2,0.0,0,q,-4.9,89.0,-7.1,-7.4,1019.7,982.2,0.28,100.0,99.0,100.0,100.0,0.0,0.0,0.0,0.0,9.0,11.7,360.0,353.0,20.2,0.0,0.1,-7.7,-7.6,-7.0,-4.7,0.09,0.183,0.252,0.253,q,-7.1,74.0,-10.8,-9.9,1003.3,966.6,0.07,89.0,63.0,10.0,0.0,0.0,0.0,0.0,0.0,5.8,6.2,7.0,8.0,13.0,0.0,0.04,-8.0,-7.8,-7.0,-4.8,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-27,-5.3,-6.5,-9.4,-11.3,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,3.99,13.0,23.4,0.0,0,q,-6.3,88.0,-9.3,-9.4,1019.3,981.8,0.35,100.0,100.0,100.0,22.0,0.0,0.0,0.0,0.0,13.0,16.3,360.0,337.0,23.4,0.0,0.09,-7.6,-7.4,-6.9,-4.8,0.09,0.183,0.252,0.253,q,-8.4,76.0,-10.5,-11.3,1013.2,976.0,0.07,100.0,79.0,78.0,0.0,0.0,0.0,0.0,0.0,2.8,1.9,5.0,6.0,9.0,0.0,0.04,-7.7,-7.5,-7.0,-4.9,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-28,-6.8,-12.2,-11.5,-17.0,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,1.61,11.1,22.0,0.0,0,q,-8.7,87.0,-10.4,-11.5,1016.7,979.0,0.28,100.0,100.0,100.0,86.0,0.0,0.0,0.0,0.0,11.1,13.3,342.0,326.0,22.0,0.0,0.1,-7.6,-7.4,-6.9,-4.9,0.09,0.183,0.252,0.253,q,-14.0,61.0,-17.9,-17.0,1012.7,974.8,0.0,63.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,27.0,39.0,5.8,0.0,0.04,-7.8,-7.4,-6.9,-4.9,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-29,-1.9,-10.7,-6.5,-15.7,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,1.4,20.2,29.2,0.24,0,q,-2.7,78.0,-8.4,-6.5,1011.9,974.0,0.14,100.0,83.0,100.0,100.0,0.0,0.0,0.0,0.0,20.2,27.3,171.0,172.0,29.2,0.02,0.18,-7.6,-7.4,-6.8,-4.9,0.09,0.183,0.252,0.253,q,-10.9,59.0,-17.3,-15.7,996.8,960.5,0.0,90.0,32.0,97.0,3.0,0.0,0.0,0.0,0.0,2.2,5.4,34.0,41.0,11.5,0.0,0.09,-7.8,-7.5,-6.9,-5.0,0.09,0.183,0.252,0.253,q,11,True,2019
2019-11-30,-4.7,-10.5,-8.5,-16.2,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,2.03,20.1,36.4,0.3,0,q,-7.3,86.0,-9.6,-8.5,1007.5,969.8,0.28,100.0,84.0,100.0,75.0,0.0,0.0,0.0,0.0,20.1,24.3,240.0,232.0,36.4,0.02,0.1,-7.5,-7.4,-6.8,-5.0,0.09,0.183,0.252,0.253,q,-13.4,59.0,-19.7,-16.2,997.0,960.5,0.0,81.0,11.0,65.0,0.0,0.0,0.0,0.0,0.0,5.5,8.6,43.0,52.0,18.4,0.0,0.05,-7.6,-7.4,-6.8,-5.1,0.09,0.183,0.252,0.253,q,11,True,2019
2019-12-01,-4.1,-6.6,-10.3,-12.3,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.42,20.7,33.8,0.51,0,q,-8.5,68.0,-13.9,-10.3,1000.3,963.5,0.07,100.0,87.0,100.0,100.0,0.0,0.0,0.0,0.0,20.7,29.1,110.0,128.0,33.8,0.03,0.13,-7.6,-7.3,-6.8,-5.1,0.09,0.183,0.252,0.253,q,-11.4,58.0,-17.8,-12.3,984.0,947.8,0.0,37.0,0.0,11.0,79.0,0.0,0.0,0.0,0.0,13.3,15.7,46.0,58.0,21.2,0.01,0.09,-7.6,-7.4,-6.8,-5.1,0.09,0.183,0.252,0.253,q,12,True,2019
2019-12-02,-6.5,-11.3,-11.8,-16.5,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,17.1,31.3,0.29,0,q,-8.8,61.0,-16.8,-11.8,982.5,946.3,0.0,100.0,60.0,98.0,99.0,0.0,0.0,0.0,0.0,17.1,24.5,360.0,270.0,31.3,0.03,0.18,-7.6,-7.3,-6.8,-5.1,0.09,0.183,0.252,0.253,q,-13.5,42.0,-19.7,-16.5,971.5,935.3,0.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.7,1.8,23.0,8.0,10.1,0.0,0.09,-7.9,-7.5,-6.8,-5.2,0.09,0.183,0.252,0.253,q,12,True,2019
2019-12-03,-8.9,-13.6,-12.4,-18.9,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,11.4,16.9,0.03,0,q,-9.9,67.0,-16.0,-12.4,980.1,943.2,0.0,100.0,73.0,100.0,99.0,0.0,0.0,0.0,0.0,11.4,13.4,283.0,225.0,16.9,0.01,0.13,-7.9,-7.5,-6.8,-5.2,0.09,0.183,0.252,0.253,q,-14.8,52.0,-20.2,-18.9,970.9,934.8,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,2.1,12.0,41.0,8.6,0.0,0.07,-8.2,-7.7,-6.8,-5.2,0.09,0.183,0.252,0.253,q,12,True,2019
2019-12-04,-9.2,-12.2,-12.8,-17.6,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,13.9,18.7,0.09,0,q,-11.3,74.0,-16.9,-12.8,997.5,960.1,0.0,100.0,98.0,100.0,100.0,0.0,0.0,0.0,0.0,13.9,17.4,225.0,211.0,18.7,0.01,0.13,-8.2,-7.7,-6.8,-5.2,0.09,0.183,0.252,0.253,q,-14.6,51.0,-19.6,-17.6,980.2,943.3,0.0,76.0,18.0,68.0,4.0,0.0,0.0,0.0,0.0,0.7,1.3,20.0,27.0,5.4,0.0,0.05,-8.2,-7.8,-6.9,-5.3,0.09,0.183,0.252,0.253,q,12,True,2019
2019-12-05,-11.1,-14.8,-15.2,-20.0,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,13.3,18.7,0.1,0,q,-13.6,72.0,-18.5,-15.2,1002.5,964.6,0.0,100.0,79.0,96.0,94.0,0.0,0.0,0.0,0.0,13.3,17.0,58.0,77.0,18.7,0.01,0.12,-8.2,-7.8,-6.9,-5.3,0.09,0.183,0.252,0.253,q,-17.2,45.0,-23.1,-20.0,998.3,960.9,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3,3.1,5.0,21.0,7.6,0.0,0.05,-8.5,-7.9,-7.0,-5.3,0.09,0.183,0.252,0.253,q,12,True,2019
