time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,city,temperature_2m (°C)_max,relativehumidity_2m (%)_max,dewpoint_2m (°C)_max,apparent_temperature (°C)_max,pressure_msl (hPa)_max,surface_pressure (hPa)_max,snowfall (cm)_max,cloudcover (%)_max,cloudcover_low (%)_max,cloudcover_mid (%)_max,cloudcover_high (%)_max,shortwave_radiation (W/m²)_max,direct_radiation (W/m²)_max,diffuse_radiation (W/m²)_max,direct_normal_irradiance (W/m²)_max,windspeed_10m (km/h)_max,windspeed_100m (km/h)_max,winddirection_10m (°)_max,winddirection_100m (°)_max,windgusts_10m (km/h)_max,et0_fao_evapotranspiration (mm)_max,vapor_pressure_deficit (kPa)_max,soil_temperature_0_to_7cm (°C)_max,soil_temperature_7_to_28cm (°C)_max,soil_temperature_28_to_100cm (°C)_max,soil_temperature_100_to_255cm (°C)_max,soil_moisture_0_to_7cm (m³/m³)_max,soil_moisture_7_to_28cm (m³/m³)_max,soil_moisture_28_to_100cm (m³/m³)_max,soil_moisture_100_to_255cm (m³/m³)_max,city_max,temperature_2m (°C)_min,relativehumidity_2m (%)_min,dewpoint_2m (°C)_min,apparent_temperature (°C)_min,pressure_msl (hPa)_min,surface_pressure (hPa)_min,snowfall (cm)_min,cloudcover (%)_min,cloudcover_low (%)_min,cloudcover_mid (%)_min,cloudcover_high (%)_min,shortwave_radiation (W/m²)_min,direct_radiation (W/m²)_min,diffuse_radiation (W/m²)_min,direct_normal_irradiance (W/m²)_min,windspeed_10m (km/h)_min,windspeed_100m (km/h)_min,winddirection_10m (°)_min,winddirection_100m (°)_min,windgusts_10m (km/h)_min,et0_fao_evapotranspiration (mm)_min,vapor_pressure_deficit (kPa)_min,soil_temperature_0_to_7cm (°C)_min,soil_temperature_7_to_28cm (°C)_min,soil_temperature_28_to_100cm (°C)_min,soil_temperature_100_to_255cm (°C)_min,soil_moisture_0_to_7cm (m³/m³)_min,soil_moisture_7_to_28cm (m³/m³)_min,soil_moisture_28_to_100cm (m³/m³)_min,soil_moisture_100_to_255cm (m³/m³)_min,city_min,month,rainy,year
2019-10-22,29.8,24.3,35.8,29.7,2019-10-22T06:15,2019-10-22T18:16,15.02,3.4,0.0,8.2,23.0,3.11,5,lh,28.3,99.0,25.2,35.8,1011.3,1013.0,0.0,100.0,76.0,40.0,100.0,616.0,229.0,402.0,250.7,8.2,10.2,360.0,360.0,23.0,0.46,0.84,29.0,26.9,26.6,27.0,0.454,0.446,0.442,0.423,lh,23.4,78.0,23.1,29.7,1006.5,1008.2,0.0,43.0,9.0,2.0,96.0,0.0,0.0,0.0,0.0,1.4,0.8,14.0,13.0,5.8,0.0,0.03,24.8,26.0,26.5,27.0,0.436,0.439,0.442,0.422,lh,10,True,2019
2019-10-23,30.0,24.6,37.0,29.3,2019-10-23T06:15,2019-10-23T18:16,17.98,3.3,0.0,8.4,25.9,3.65,5,lh,28.0,96.0,24.9,37.0,1011.7,1013.4,0.0,100.0,42.0,96.0,100.0,721.0,531.0,355.0,595.9,8.4,13.5,349.0,349.0,25.9,0.53,0.77,28.6,26.8,26.6,27.0,0.461,0.452,0.442,0.423,lh,24.0,79.0,22.9,29.3,1006.9,1008.6,0.0,33.0,3.0,4.0,91.0,0.0,0.0,0.0,0.0,1.9,1.5,5.0,9.0,9.4,0.0,0.13,24.5,25.9,26.5,27.0,0.426,0.438,0.441,0.423,lh,10,True,2019
2019-10-24,29.8,24.1,37.4,28.9,2019-10-24T06:15,2019-10-24T18:15,15.66,8.7,0.0,8.8,20.9,3.2,5,lh,28.2,97.0,25.6,37.4,1013.0,1014.7,0.0,100.0,35.0,100.0,100.0,680.0,390.0,328.0,440.3,8.8,11.2,345.0,360.0,20.9,0.51,0.55,28.7,26.8,26.6,27.0,0.46,0.458,0.449,0.424,lh,23.2,85.0,22.7,28.9,1008.1,1009.8,0.0,41.0,0.0,7.0,49.0,0.0,0.0,0.0,0.0,0.5,0.4,9.0,8.0,8.6,0.0,0.08,24.7,25.8,26.5,27.0,0.427,0.445,0.442,0.423,lh,10,True,2019
2019-10-25,30.1,23.9,37.4,29.2,2019-10-25T06:15,2019-10-25T18:15,20.82,3.0,0.0,6.4,22.0,4.16,5,lh,29.0,98.0,24.2,37.4,1012.7,1014.4,0.0,88.0,48.0,87.0,100.0,879.0,667.0,256.0,721.1,6.4,8.4,360.0,337.0,22.0,0.64,1.13,29.4,27.0,26.5,27.0,0.441,0.444,0.449,0.426,lh,23.6,71.0,22.4,29.2,1007.4,1009.1,0.0,37.0,0.0,6.0,57.0,0.0,0.0,0.0,0.0,0.8,1.3,25.0,11.0,5.0,0.0,0.07,24.4,25.7,26.5,27.0,0.428,0.431,0.446,0.424,lh,10,True,2019
2019-10-26,29.1,24.5,36.0,29.2,2019-10-26T06:15,2019-10-26T18:15,15.18,9.3,0.0,13.1,25.9,3.07,5,lh,27.8,97.0,24.7,36.0,1012.3,1014.0,0.0,100.0,76.0,68.0,99.0,821.0,597.0,341.0,598.2,13.1,20.0,358.0,360.0,25.9,0.57,0.65,28.5,26.6,26.5,27.0,0.461,0.452,0.446,0.426,lh,23.3,83.0,22.2,29.2,1007.8,1009.5,0.0,24.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,1.8,29.0,14.0,5.4,0.0,0.09,24.4,25.9,26.5,27.0,0.428,0.43,0.444,0.426,lh,10,True,2019
2019-10-27,29.0,23.6,34.0,27.8,2019-10-27T06:15,2019-10-27T18:15,12.58,3.9,0.0,10.9,23.0,2.65,5,lh,26.9,98.0,23.7,34.0,1011.8,1013.5,0.0,100.0,70.0,82.0,100.0,584.0,325.0,259.0,359.4,10.9,14.8,349.0,355.0,23.0,0.43,0.69,26.9,26.1,26.5,27.0,0.45,0.449,0.446,0.427,lh,22.8,80.0,22.2,27.8,1007.5,1009.2,0.0,50.0,0.0,13.0,91.0,0.0,0.0,0.0,0.0,3.6,4.1,9.0,14.0,8.3,0.0,0.06,24.2,25.5,26.4,27.0,0.442,0.444,0.446,0.427,lh,10,True,2019
2019-10-28,28.8,24.0,34.7,28.9,2019-10-28T06:15,2019-10-28T18:14,14.9,2.7,0.0,8.7,17.6,3.08,5,lh,28.5,96.0,24.1,34.7,1011.7,1013.4,0.0,76.0,51.0,53.0,100.0,712.0,360.0,384.0,352.5,8.7,13.0,301.0,308.0,17.6,0.51,1.02,28.5,26.5,26.4,26.9,0.444,0.444,0.446,0.428,lh,23.6,74.0,22.7,28.9,1007.2,1008.9,0.0,35.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1.6,1.8,59.0,59.0,6.5,0.0,0.11,24.1,25.3,26.4,26.9,0.432,0.436,0.444,0.427,lh,10,True,2019
2019-10-29,30.1,24.1,35.5,28.7,2019-10-29T06:15,2019-10-29T18:14,14.77,3.9,0.0,13.7,28.4,3.1,5,lh,28.7,97.0,24.0,35.5,1011.9,1013.6,0.0,77.0,30.0,42.0,100.0,728.0,371.0,364.0,415.1,13.7,17.3,356.0,355.0,28.4,0.53,0.98,29.3,26.7,26.4,26.9,0.461,0.445,0.443,0.429,lh,23.0,75.0,22.1,28.7,1007.8,1009.5,0.0,31.0,1.0,0.0,89.0,0.0,0.0,0.0,0.0,1.1,0.7,9.0,10.0,5.8,0.0,0.08,24.3,25.6,26.4,26.9,0.424,0.431,0.441,0.428,lh,10,True,2019
2019-10-30,30.5,24.0,37.9,28.9,2019-10-30T06:15,2019-10-30T18:14,19.78,6.6,0.0,9.0,22.3,4.04,5,lh,28.6,98.0,25.2,37.9,1011.8,1013.5,0.0,82.0,61.0,47.0,97.0,854.0,690.0,244.0,685.8,9.0,14.3,357.0,356.0,22.3,0.63,0.8,29.3,26.8,26.4,26.9,0.46,0.449,0.441,0.429,lh,22.8,79.0,22.4,28.9,1006.4,1008.1,0.0,29.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,1.8,2.6,8.0,3.0,5.8,0.0,0.06,24.2,25.6,26.4,26.9,0.427,0.436,0.44,0.429,lh,10,True,2019
2019-10-31,30.5,24.0,36.1,28.2,2019-10-31T06:15,2019-10-31T18:14,13.4,3.2,0.0,13.4,23.0,2.88,5,lh,27.4,99.0,25.1,36.1,1011.6,1013.3,0.0,100.0,30.0,99.0,100.0,602.0,394.0,341.0,399.1,13.4,20.3,324.0,325.0,23.0,0.42,0.55,28.0,26.5,26.4,26.9,0.459,0.448,0.44,0.429,lh,23.2,85.0,22.8,28.2,1007.7,1009.4,0.0,34.0,4.0,14.0,25.0,0.0,0.0,0.0,0.0,5.6,7.7,270.0,281.0,9.4,0.0,0.03,24.6,25.8,26.4,26.9,0.433,0.439,0.439,0.429,lh,10,True,2019
2019-11-01,30.0,23.8,36.7,28.4,2019-11-01T06:15,2019-11-01T18:14,16.1,5.6,0.0,10.7,19.1,3.35,5,lh,27.9,98.0,24.6,36.7,1011.7,1013.4,0.0,100.0,62.0,89.0,100.0,669.0,349.0,320.0,373.3,10.7,16.4,349.0,360.0,19.1,0.5,0.81,28.4,26.6,26.4,26.9,0.461,0.46,0.446,0.43,lh,23.1,78.0,22.7,28.4,1006.6,1008.3,0.0,33.0,0.0,3.0,90.0,0.0,0.0,0.0,0.0,1.3,1.3,5.0,34.0,7.9,0.0,0.04,24.3,25.6,26.4,26.9,0.413,0.436,0.44,0.429,lh,11,True,2019
2019-11-02,28.0,24.2,34.1,28.5,2019-11-02T06:15,2019-11-02T18:14,5.66,24.8,0.0,9.4,15.5,1.31,5,lh,25.6,98.0,24.7,34.1,1012.3,1014.0,0.0,100.0,30.0,100.0,100.0,321.0,53.0,268.0,38.0,9.4,14.6,323.0,332.0,15.5,0.24,0.46,25.7,26.2,26.4,26.9,0.461,0.461,0.458,0.434,lh,23.3,86.0,22.6,28.5,1008.4,1010.1,0.0,49.0,0.0,30.0,98.0,0.0,0.0,0.0,0.0,1.9,2.4,8.0,6.0,7.9,0.0,0.07,24.1,25.3,26.3,26.9,0.432,0.435,0.445,0.43,lh,11,True,2019
2019-11-03,30.4,23.6,37.5,27.7,2019-11-03T06:16,2019-11-03T18:14,18.23,4.5,0.0,9.5,18.7,3.77,5,lh,29.2,98.0,24.2,37.5,1013.3,1015.0,0.0,90.0,13.0,99.0,100.0,921.0,773.0,288.0,832.1,9.5,13.3,246.0,250.0,18.7,0.67,1.09,29.2,26.3,26.3,26.9,0.453,0.447,0.457,0.437,lh,22.2,73.0,21.9,27.7,1008.6,1010.3,0.0,17.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,1.9,2.3,68.0,65.0,5.4,0.0,0.05,23.5,24.8,26.2,26.9,0.438,0.438,0.452,0.435,lh,11,True,2019
2019-11-04,30.5,24.0,37.4,28.6,2019-11-04T06:16,2019-11-04T18:13,16.24,0.9,0.0,5.4,16.6,3.39,5,lh,29.2,98.0,23.8,37.4,1013.7,1015.4,0.0,100.0,35.0,100.0,100.0,847.0,595.0,278.0,664.2,5.4,8.3,217.0,225.0,16.6,0.63,1.14,29.5,26.7,26.2,26.9,0.442,0.439,0.452,0.438,lh,23.0,72.0,22.6,28.6,1008.6,1010.3,0.0,30.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.1,0.4,34.0,49.0,5.0,0.0,0.04,24.1,25.4,26.2,26.9,0.43,0.432,0.447,0.437,lh,11,True,2019
2019-11-05,31.6,24.3,37.3,28.5,2019-11-05T06:16,2019-11-05T18:13,22.48,0.2,0.0,10.0,22.3,4.72,5,lh,29.7,96.0,24.2,37.3,1012.4,1014.1,0.0,68.0,20.0,39.0,100.0,931.0,789.0,224.0,865.6,10.0,12.4,197.0,193.0,22.3,0.7,1.38,29.9,27.1,26.3,26.9,0.433,0.432,0.447,0.438,lh,23.2,67.0,22.6,28.5,1007.0,1008.7,0.0,26.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,4.3,5.9,77.0,80.0,7.6,0.0,0.1,24.0,25.6,26.2,26.8,0.42,0.423,0.441,0.438,lh,11,True,2019
2019-11-06,30.7,24.7,36.8,29.2,2019-11-06T06:16,2019-11-06T18:13,18.09,1.7,0.0,7.2,23.0,3.76,5,lh,29.4,98.0,24.4,36.8,1011.0,1012.7,0.0,98.0,63.0,92.0,100.0,811.0,498.0,313.0,495.3,7.2,9.0,347.0,357.0,23.0,0.6,1.13,30.0,27.1,26.4,26.8,0.454,0.426,0.441,0.438,lh,23.9,72.0,23.3,29.2,1006.5,1008.2,0.0,30.0,0.0,9.0,66.0,0.0,0.0,0.0,0.0,0.8,2.6,8.0,9.0,7.2,0.0,0.06,24.6,26.0,26.3,26.8,0.413,0.419,0.436,0.438,lh,11,True,2019
2019-11-07,29.6,24.3,35.3,29.0,2019-11-07T06:16,2019-11-07T18:13,16.38,9.7,0.0,9.7,23.4,3.32,5,lh,28.6,98.0,24.9,35.3,1013.1,1014.8,0.0,100.0,66.0,92.0,100.0,633.0,390.0,349.0,488.6,9.7,15.0,322.0,324.0,23.4,0.45,0.82,28.8,26.8,26.4,26.8,0.461,0.459,0.44,0.438,lh,23.8,79.0,23.1,29.0,1008.2,1009.9,0.0,35.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,1.0,1.3,45.0,45.0,5.0,0.0,0.05,24.7,25.9,26.4,26.8,0.416,0.426,0.434,0.438,lh,11,True,2019
2019-11-08,28.6,23.9,34.0,28.3,2019-11-08T06:16,2019-11-08T18:13,11.35,3.8,0.0,8.2,18.4,2.38,5,lh,27.2,98.0,24.6,34.0,1014.0,1015.7,0.0,100.0,23.0,97.0,100.0,436.0,132.0,377.0,168.2,8.2,11.3,282.0,299.0,18.4,0.33,0.6,27.2,26.4,26.4,26.8,0.459,0.448,0.442,0.439,lh,23.1,83.0,22.6,28.3,1010.0,1011.7,0.0,37.0,0.0,12.0,94.0,0.0,0.0,0.0,0.0,1.8,2.3,114.0,90.0,4.7,0.0,0.05,24.5,25.7,26.4,26.8,0.419,0.442,0.44,0.438,lh,11,True,2019
2019-11-09,30.6,24.1,37.3,29.0,2019-11-09T06:16,2019-11-09T18:13,19.74,4.1,0.0,11.4,25.2,4.08,5,lh,28.9,100.0,25.0,37.3,1013.7,1015.4,0.0,90.0,69.0,58.0,99.0,844.0,621.0,310.0,725.4,11.4,13.6,352.0,354.0,25.2,0.62,0.92,29.3,26.7,26.4,26.8,0.455,0.447,0.442,0.439,lh,22.6,76.0,22.5,29.0,1008.6,1010.3,0.0,29.0,4.0,1.0,25.0,0.0,0.0,0.0,0.0,2.5,2.3,11.0,11.0,6.8,0.0,0.01,24.0,25.4,26.3,26.8,0.436,0.441,0.44,0.439,lh,11,True,2019
2019-11-10,29.0,24.6,34.4,29.3,2019-11-10T06:17,2019-11-10T18:13,15.36,11.1,0.0,11.7,27.0,3.05,5,lh,27.9,97.0,24.6,34.4,1013.2,1014.9,0.0,92.0,36.0,55.0,100.0,640.0,330.0,381.0,473.0,11.7,14.7,345.0,346.0,27.0,0.42,0.77,27.4,26.3,26.3,26.8,0.461,0.459,0.444,0.44,lh,23.3,80.0,22.7,29.3,1008.7,1010.4,0.0,32.0,1.0,2.0,76.0,0.0,0.0,0.0,0.0,4.9,5.6,234.0,242.0,9.0,0.0,0.09,24.3,25.7,26.3,26.8,0.417,0.442,0.439,0.439,lh,11,True,2019
2019-11-11,30.4,24.3,35.5,28.3,2019-11-11T06:17,2019-11-11T18:13,15.41,9.3,0.0,15.4,30.6,3.16,5,lh,26.9,98.0,25.1,35.5,1011.6,1013.3,0.0,84.0,58.0,29.0,100.0,666.0,343.0,329.0,376.0,15.4,19.8,341.0,341.0,30.6,0.49,0.4,27.3,26.1,26.3,26.8,0.461,0.457,0.445,0.44,lh,23.6,89.0,22.9,28.3,1007.7,1009.4,0.0,10.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.2,9.0,265.0,277.0,9.7,0.0,0.06,24.3,25.4,26.3,26.8,0.419,0.438,0.443,0.44,lh,11,True,2019
2019-11-12,28.7,24.0,33.9,28.7,2019-11-12T06:17,2019-11-12T18:13,13.05,10.2,0.0,10.2,24.1,2.69,5,lh,27.4,98.0,25.2,33.9,1012.7,1014.4,0.0,91.0,41.0,53.0,100.0,557.0,262.0,363.0,331.7,10.2,12.4,342.0,343.0,24.1,0.4,0.46,27.7,26.1,26.3,26.8,0.461,0.46,0.45,0.441,lh,22.9,87.0,22.6,28.7,1008.7,1010.4,0.0,46.0,6.0,14.0,81.0,0.0,0.0,0.0,0.0,4.8,7.2,261.0,270.0,9.4,0.0,0.05,24.2,25.3,26.2,26.8,0.415,0.446,0.444,0.44,lh,11,True,2019
2019-11-13,30.3,24.3,37.2,29.0,2019-11-13T06:17,2019-11-13T18:13,19.09,4.8,0.0,8.5,21.2,3.89,5,lh,28.3,98.0,25.4,37.2,1013.1,1014.8,0.0,90.0,72.0,41.0,99.0,810.0,604.0,238.0,657.1,8.5,12.5,358.0,358.0,21.2,0.58,0.77,28.9,26.7,26.2,26.8,0.442,0.445,0.45,0.442,lh,23.1,80.0,22.7,29.0,1008.7,1010.4,0.0,15.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,1.8,2.1,3.0,4.0,7.6,0.0,0.05,24.2,25.3,26.2,26.8,0.417,0.439,0.448,0.441,lh,11,True,2019
2019-11-14,30.4,24.1,36.3,28.9,2019-11-14T06:17,2019-11-14T18:13,19.56,4.8,0.0,8.7,22.3,3.97,5,lh,28.9,97.0,24.1,36.3,1012.5,1014.2,0.0,89.0,52.0,41.0,95.0,808.0,650.0,204.0,696.6,8.7,11.0,274.0,283.0,22.3,0.6,1.08,29.4,26.9,26.3,26.8,0.447,0.44,0.447,0.443,lh,23.2,73.0,22.7,28.9,1007.5,1009.2,0.0,35.0,4.0,3.0,39.0,0.0,0.0,0.0,0.0,1.5,1.8,49.0,51.0,7.9,0.0,0.08,24.5,25.7,26.2,26.8,0.431,0.433,0.444,0.442,lh,11,True,2019
2019-11-15,29.6,24.9,35.8,30.3,2019-11-15T06:18,2019-11-15T18:13,16.44,5.0,0.0,10.7,25.6,3.31,5,lh,28.7,96.0,23.9,35.8,1012.5,1014.2,0.0,100.0,82.0,36.0,100.0,668.0,406.0,297.0,463.3,10.7,13.3,207.0,199.0,25.6,0.47,1.07,28.8,26.8,26.3,26.8,0.437,0.434,0.444,0.443,lh,23.7,73.0,22.7,30.3,1008.5,1010.2,0.0,39.0,7.0,8.0,77.0,0.0,0.0,0.0,0.0,1.8,2.3,65.0,69.0,5.8,0.0,0.12,24.4,25.9,26.3,26.7,0.426,0.428,0.44,0.443,lh,11,True,2019
2019-11-16,29.3,24.5,35.2,29.4,2019-11-16T06:18,2019-11-16T18:13,15.41,12.3,0.0,9.9,23.8,3.1,5,lh,27.8,99.0,25.4,35.2,1012.8,1014.5,0.0,100.0,79.0,100.0,100.0,619.0,451.0,291.0,595.0,9.9,12.1,207.0,360.0,23.8,0.44,0.76,28.5,26.5,26.3,26.7,0.46,0.458,0.441,0.443,lh,22.4,80.0,22.2,29.4,1008.7,1010.4,0.0,32.0,0.0,14.0,56.0,0.0,0.0,0.0,0.0,0.0,0.4,53.0,16.0,3.6,0.0,0.03,24.1,25.6,26.3,26.7,0.429,0.428,0.438,0.443,lh,11,True,2019
2019-11-17,30.9,24.5,37.3,29.9,2019-11-17T06:18,2019-11-17T18:13,19.23,7.0,0.0,8.9,26.3,3.95,5,lh,29.0,98.0,24.5,37.3,1012.7,1014.4,0.0,78.0,39.0,75.0,99.0,815.0,631.0,216.0,691.2,8.9,11.3,270.0,351.0,26.3,0.6,1.06,29.2,26.8,26.3,26.7,0.46,0.456,0.443,0.443,lh,23.5,74.0,22.8,29.9,1008.5,1010.2,0.0,37.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,0.7,0.8,65.0,63.0,5.8,0.0,0.05,24.3,25.6,26.3,26.7,0.442,0.448,0.441,0.443,lh,11,True,2019
2019-11-18,30.4,24.2,35.3,29.2,2019-11-18T06:19,2019-11-18T18:14,20.18,1.1,0.0,8.9,21.6,4.07,5,lh,28.7,98.0,24.0,35.3,1013.2,1014.9,0.0,52.0,40.0,34.0,97.0,772.0,601.0,187.0,723.0,8.9,10.8,270.0,290.0,21.6,0.56,1.05,29.1,26.9,26.3,26.7,0.45,0.451,0.443,0.444,lh,22.9,73.0,22.4,29.2,1007.9,1009.6,0.0,19.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.8,9.0,24.0,6.5,0.0,0.05,24.1,25.6,26.3,26.7,0.433,0.44,0.441,0.443,lh,11,True,2019
2019-11-19,30.3,24.2,38.1,29.6,2019-11-19T06:19,2019-11-19T18:14,19.76,10.8,0.0,6.9,20.2,4.02,5,lh,29.1,97.0,24.5,38.1,1012.2,1013.9,0.0,65.0,22.0,31.0,100.0,862.0,611.0,309.0,638.5,6.9,8.4,360.0,356.0,20.2,0.64,1.1,29.4,26.9,26.3,26.7,0.458,0.447,0.441,0.444,lh,23.1,72.0,22.3,29.6,1007.8,1009.5,0.0,27.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.8,1.1,47.0,5.0,4.7,0.0,0.08,24.1,25.7,26.3,26.7,0.427,0.435,0.439,0.444,lh,11,True,2019
2019-11-20,29.3,24.1,36.1,28.6,2019-11-20T06:19,2019-11-20T18:14,18.21,4.7,0.0,10.6,26.6,3.58,5,lh,29.1,99.0,24.7,36.1,1011.7,1013.4,0.0,100.0,85.0,36.0,100.0,820.0,641.0,371.0,731.5,10.6,13.0,340.0,347.0,26.6,0.58,1.06,29.2,26.8,26.3,26.7,0.46,0.452,0.442,0.444,lh,22.7,74.0,22.5,28.6,1007.4,1009.1,0.0,11.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,1.8,0.5,32.0,29.0,7.9,0.0,0.02,24.3,25.7,26.3,26.7,0.415,0.439,0.438,0.444,lh,11,True,2019
2019-11-21,30.3,24.3,36.5,29.3,2019-11-21T06:20,2019-11-21T18:14,21.12,1.6,0.0,12.4,27.0,4.18,5,lh,28.9,98.0,24.2,36.5,1012.4,1014.1,0.0,82.0,39.0,32.0,99.0,841.0,705.0,175.0,763.3,12.4,15.7,180.0,180.0,27.0,0.61,1.11,29.1,26.9,26.4,26.7,0.438,0.442,0.442,0.444,lh,22.4,72.0,22.1,29.3,1007.8,1009.5,0.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8,3.3,37.0,56.0,8.6,0.0,0.05,24.0,25.6,26.3,26.7,0.414,0.429,0.44,0.444,lh,11,True,2019
2019-11-22,30.2,24.6,35.7,29.8,2019-11-22T06:20,2019-11-22T18:14,18.33,3.1,0.0,9.2,21.2,3.7,5,lh,28.6,95.0,23.8,35.7,1013.4,1015.1,0.0,62.0,28.0,31.0,100.0,702.0,389.0,313.0,558.0,9.2,10.9,243.0,360.0,21.2,0.52,1.05,28.8,26.9,26.4,26.7,0.431,0.431,0.44,0.444,lh,23.7,73.0,22.6,29.8,1008.5,1010.2,0.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.8,0.4,30.0,29.0,6.5,0.0,0.16,24.1,25.8,26.3,26.7,0.421,0.424,0.437,0.444,lh,11,True,2019
2019-11-23,28.9,24.6,34.6,30.1,2019-11-23T06:20,2019-11-23T18:14,14.4,10.6,0.0,8.7,20.9,2.9,5,lh,27.6,95.0,24.7,34.6,1013.6,1015.3,0.0,100.0,81.0,68.0,100.0,695.0,405.0,354.0,407.5,8.7,10.8,339.0,360.0,20.9,0.49,0.58,28.2,26.4,26.4,26.7,0.459,0.443,0.437,0.444,lh,23.5,84.0,22.3,30.1,1009.6,1011.3,0.0,35.0,1.0,3.0,92.0,0.0,0.0,0.0,0.0,1.4,0.8,14.0,18.0,6.1,0.0,0.16,24.3,25.7,26.3,26.7,0.423,0.423,0.435,0.443,lh,11,True,2019
2019-11-24,29.5,23.6,35.4,28.1,2019-11-24T06:21,2019-11-24T18:14,17.91,1.7,0.0,8.3,20.2,3.55,5,lh,28.6,98.0,24.0,35.4,1013.5,1015.2,0.0,85.0,35.0,59.0,99.0,701.0,510.0,224.0,635.9,8.3,10.1,352.0,333.0,20.2,0.5,1.09,28.7,26.5,26.3,26.7,0.43,0.44,0.435,0.443,lh,22.7,72.0,22.4,28.1,1008.2,1009.9,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8,18.0,20.0,6.1,0.0,0.04,24.0,25.3,26.3,26.7,0.418,0.429,0.433,0.443,lh,11,True,2019
2019-11-25,29.5,24.0,35.8,28.7,2019-11-25T06:21,2019-11-25T18:15,19.45,4.4,0.0,10.3,23.0,3.81,5,lh,28.3,98.0,23.7,35.8,1012.9,1014.6,0.0,100.0,95.0,31.0,100.0,742.0,581.0,256.0,672.4,10.3,12.6,204.0,221.0,23.0,0.53,1.03,28.7,26.7,26.3,26.7,0.421,0.429,0.433,0.443,lh,22.6,73.0,22.2,28.7,1007.9,1009.6,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.6,1.3,17.0,14.0,6.5,0.0,0.06,23.8,25.5,26.3,26.7,0.416,0.421,0.43,0.443,lh,11,True,2019
2019-11-26,30.3,24.9,37.3,30.3,2019-11-26T06:21,2019-11-26T18:15,19.21,0.8,0.0,10.1,30.6,3.87,5,lh,28.8,96.0,24.2,37.3,1011.5,1013.2,0.0,100.0,93.0,34.0,98.0,802.0,645.0,194.0,713.6,10.1,12.2,180.0,191.0,30.6,0.58,0.95,29.1,26.9,26.3,26.7,0.422,0.421,0.43,0.443,lh,24.2,75.0,23.1,30.3,1006.9,1008.6,0.0,21.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.8,4.0,90.0,88.0,9.0,0.0,0.13,24.8,25.8,26.3,26.7,0.412,0.415,0.427,0.443,lh,11,True,2019
2019-11-27,29.6,24.5,36.7,29.5,2019-11-27T06:22,2019-11-27T18:15,17.77,2.9,0.0,9.0,22.3,3.56,5,lh,28.9,93.0,25.5,36.7,1011.0,1012.7,0.0,100.0,76.0,39.0,100.0,729.0,531.0,273.0,589.6,9.0,11.5,180.0,176.0,22.3,0.51,0.72,29.3,27.0,26.4,26.7,0.416,0.416,0.427,0.443,lh,24.2,81.0,22.8,29.5,1006.6,1008.3,0.0,34.0,0.0,3.0,49.0,0.0,0.0,0.0,0.0,1.8,2.5,73.0,74.0,7.9,0.0,0.22,24.6,25.9,26.3,26.7,0.41,0.411,0.424,0.442,lh,11,True,2019
2019-11-28,29.6,25.6,36.0,30.7,2019-11-28T06:22,2019-11-28T18:15,16.23,7.9,0.0,10.2,28.1,3.22,5,lh,28.4,98.0,25.8,36.0,1011.0,1012.7,0.0,100.0,99.0,31.0,100.0,657.0,419.0,264.0,537.8,10.2,13.0,159.0,156.0,28.1,0.47,0.78,28.7,27.0,26.4,26.7,0.461,0.434,0.424,0.442,lh,24.3,80.0,23.2,30.7,1006.7,1008.4,0.0,37.0,6.0,3.0,34.0,0.0,0.0,0.0,0.0,1.6,2.3,72.0,73.0,9.4,0.0,0.06,25.1,26.2,26.4,26.6,0.409,0.41,0.422,0.442,lh,11,True,2019
