time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm)_x,elevation,city_x,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm)_y,vapor_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),city_y,month
2020-04-03,32.7,25.6,39.1,31.0,2020-04-03T06:28,2020-04-03T18:41,19.98,6.1,0.0,11.3,29.2,4.25,5,lh,24.9,95.0,24.0,32.2,1010.3,1012.0,0.0,35.0,2.0,7.0,98.0,0.0,0.0,0.0,0.0,4.1,7.1,232.0,229.0,7.6,0.0,0.16,25.7,27.2,27.2,26.7,0.356,0.303,0.302,0.394,lh,2020
2020-04-04,31.9,24.9,38.8,30.3,2020-04-04T06:27,2020-04-04T18:40,21.76,0.4,0.0,11.5,29.5,4.56,5,lh,24.9,96.0,24.2,32.3,1011.1,1012.8,0.0,45.0,21.0,0.0,88.0,0.0,0.0,0.0,0.0,3.7,4.4,241.0,261.0,8.3,0.0,0.13,26.0,27.4,27.2,26.7,0.369,0.306,0.301,0.393,lh,2020
2020-04-05,34.1,24.1,40.9,28.5,2020-04-05T06:27,2020-04-05T18:40,24.42,12.7,0.0,10.0,25.9,5.26,5,lh,24.0,96.0,23.3,30.8,1011.0,1012.7,0.0,23.0,0.0,3.0,72.0,0.0,0.0,0.0,0.0,6.4,11.0,223.0,221.0,9.0,0.0,0.13,25.5,27.5,27.2,26.7,0.358,0.308,0.301,0.393,lh,2020
2020-04-06,29.3,25.1,36.4,30.5,2020-04-06T06:26,2020-04-06T18:40,11.86,4.1,0.0,8.8,18.7,2.61,5,lh,24.9,96.0,24.2,31.3,1012.7,1014.4,0.0,85.0,0.0,93.0,97.0,0.0,0.0,0.0,0.0,8.3,12.4,214.0,216.0,16.6,0.0,0.13,26.4,27.8,27.2,26.7,0.362,0.306,0.3,0.392,lh,2020
2020-04-07,31.9,24.7,38.5,29.6,2020-04-07T06:26,2020-04-07T18:40,22.23,3.7,0.0,11.6,28.8,4.65,5,lh,25.3,94.0,24.2,30.9,1012.1,1013.8,0.0,31.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,6.2,9.4,277.0,288.0,12.6,0.0,0.2,26.0,27.1,27.2,26.7,0.4,0.332,0.3,0.392,lh,2020
2020-04-08,32.6,24.3,39.3,29.0,2020-04-08T06:26,2020-04-08T18:40,21.28,0.6,0.0,8.5,23.8,4.53,5,lh,24.5,93.0,23.3,30.8,1011.6,1013.3,0.0,53.0,1.0,48.0,78.0,0.0,0.0,0.0,0.0,3.3,3.8,229.0,221.0,7.2,0.0,0.22,25.4,27.2,27.2,26.7,0.393,0.36,0.3,0.392,lh,2020
2020-04-09,32.4,25.1,39.3,30.4,2020-04-09T06:25,2020-04-09T18:40,22.91,0.3,0.0,8.7,25.9,4.85,5,lh,25.0,93.0,23.8,31.2,1012.7,1014.4,0.0,29.0,4.0,1.0,84.0,0.0,0.0,0.0,0.0,5.2,9.0,286.0,299.0,9.0,0.0,0.22,25.7,27.4,27.2,26.8,0.38,0.359,0.3,0.391,lh,2020
2020-04-10,32.2,24.7,38.6,29.4,2020-04-10T06:25,2020-04-10T18:40,21.23,0.0,0.0,9.0,20.9,4.61,5,lh,24.5,95.0,23.6,31.6,1012.1,1013.8,0.0,30.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.1,3.9,216.0,214.0,7.9,0.0,0.15,25.8,27.5,27.2,26.8,0.385,0.356,0.3,0.391,lh,2020
2020-04-11,33.1,25.2,39.7,30.2,2020-04-11T06:24,2020-04-11T18:39,23.99,0.2,0.0,10.8,26.3,5.19,5,lh,25.5,90.0,23.8,32.7,1012.5,1014.2,0.0,21.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,3.7,4.7,209.0,203.0,6.8,0.0,0.31,25.7,27.7,27.2,26.8,0.36,0.35,0.3,0.391,lh,2020
2020-04-12,34.3,25.6,40.6,30.2,2020-04-12T06:24,2020-04-12T18:39,21.33,0.0,0.0,9.4,28.4,4.91,5,lh,25.4,91.0,23.8,31.9,1012.1,1013.8,0.0,26.0,3.0,4.0,71.0,0.0,0.0,0.0,0.0,6.8,10.4,180.0,166.0,11.2,0.01,0.29,26.1,27.8,27.2,26.8,0.343,0.341,0.3,0.39,lh,2020
2020-04-13,31.6,25.3,38.0,30.7,2020-04-13T06:24,2020-04-13T18:39,16.17,4.6,0.0,10.4,23.8,3.49,5,lh,25.4,95.0,24.6,31.8,1010.6,1012.3,0.0,29.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,5.4,7.2,266.0,276.0,8.6,0.0,0.16,26.2,27.8,27.2,26.8,0.332,0.333,0.299,0.39,lh,2020
2020-04-14,32.8,25.6,39.9,30.7,2020-04-14T06:23,2020-04-14T18:39,19.91,0.5,0.0,9.0,29.2,4.33,5,lh,25.2,94.0,24.1,31.7,1011.2,1012.9,0.0,36.0,2.0,8.0,99.0,0.0,0.0,0.0,0.0,4.2,6.4,211.0,196.0,8.3,0.0,0.2,25.8,27.2,27.2,26.8,0.369,0.334,0.299,0.389,lh,2020
2020-04-15,33.6,25.5,40.8,30.6,2020-04-15T06:23,2020-04-15T18:39,24.15,2.0,0.0,10.4,27.4,5.21,5,lh,25.2,96.0,24.5,32.9,1011.6,1013.3,0.0,33.0,4.0,0.0,98.0,0.0,0.0,0.0,0.0,5.1,5.6,176.0,153.0,6.1,0.0,0.13,26.0,27.3,27.2,26.8,0.396,0.344,0.299,0.389,lh,2020
2020-04-16,32.6,26.0,39.0,31.7,2020-04-16T06:22,2020-04-16T18:39,20.59,12.9,0.0,9.9,24.8,4.39,5,lh,25.4,90.0,23.6,32.2,1011.6,1013.3,0.0,61.0,21.0,27.0,87.0,0.0,0.0,0.0,0.0,7.7,11.2,259.0,270.0,11.9,0.0,0.32,26.5,27.8,27.2,26.8,0.377,0.342,0.299,0.389,lh,2020
2020-04-17,29.8,25.6,36.4,31.5,2020-04-17T06:22,2020-04-17T18:39,18.1,5.6,0.0,12.4,29.5,3.66,5,lh,25.3,93.0,24.1,32.5,1011.3,1013.0,0.0,33.0,1.0,3.0,100.0,0.0,0.0,0.0,0.0,9.1,13.5,252.0,254.0,13.7,0.0,0.22,26.2,27.6,27.3,26.8,0.402,0.366,0.299,0.388,lh,2020
2020-04-18,32.8,25.3,39.9,30.3,2020-04-18T06:22,2020-04-18T18:39,22.13,4.4,0.0,8.3,24.8,4.67,5,lh,25.0,93.0,23.8,31.8,1012.8,1014.5,0.0,37.0,3.0,13.0,88.0,0.0,0.0,0.0,0.0,5.4,9.2,274.0,291.0,6.8,0.0,0.22,25.7,27.2,27.2,26.8,0.413,0.379,0.3,0.388,lh,2020
2020-04-19,32.7,25.7,39.3,31.0,2020-04-19T06:21,2020-04-19T18:39,24.57,0.0,0.0,12.9,28.8,5.23,5,lh,25.2,94.0,24.2,32.8,1012.0,1013.7,0.0,16.0,0.0,8.0,38.0,0.0,0.0,0.0,0.0,3.1,4.3,201.0,185.0,6.8,0.0,0.2,25.9,27.4,27.2,26.8,0.397,0.377,0.301,0.388,lh,2020
2020-04-20,33.2,25.7,39.8,30.4,2020-04-20T06:21,2020-04-20T18:39,24.71,0.0,0.0,15.5,32.4,5.47,5,lh,25.8,90.0,24.1,32.4,1010.8,1012.5,0.0,11.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,3.3,4.3,167.0,138.0,8.6,0.0,0.32,26.4,27.8,27.2,26.8,0.384,0.369,0.301,0.387,lh,2020
2020-04-21,33.0,26.6,40.1,31.9,2020-04-21T06:21,2020-04-21T18:39,23.12,5.3,0.0,13.4,29.5,4.97,5,lh,26.3,91.0,24.8,33.7,1009.7,1011.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,13.3,145.0,139.0,17.3,0.01,0.29,27.1,28.2,27.3,26.8,0.358,0.358,0.301,0.387,lh,2020
2020-04-22,32.6,25.8,39.5,31.8,2020-04-22T06:20,2020-04-22T18:38,19.86,7.8,0.0,12.1,28.4,4.21,5,lh,26.0,91.0,24.4,33.4,1010.1,1011.8,0.0,29.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,3.1,4.9,216.0,197.0,9.0,0.0,0.3,26.6,28.1,27.4,26.9,0.369,0.35,0.3,0.387,lh,2020
2020-04-23,30.1,25.3,36.2,31.2,2020-04-23T06:20,2020-04-23T18:38,11.92,4.8,0.0,8.6,23.0,2.52,5,lh,25.6,91.0,24.1,31.2,1011.9,1013.6,0.0,99.0,67.0,14.0,100.0,0.0,0.0,0.0,0.0,8.6,13.3,178.0,177.0,6.5,0.0,0.28,26.2,27.8,27.4,26.9,0.404,0.355,0.3,0.386,lh,2020
2020-04-24,31.7,25.1,38.0,29.9,2020-04-24T06:20,2020-04-24T18:38,15.65,4.4,0.0,8.8,23.8,3.34,5,lh,26.1,92.0,24.7,31.3,1011.7,1013.4,0.0,56.0,5.0,35.0,100.0,0.0,0.0,0.0,0.0,6.2,10.3,111.0,102.0,7.6,0.0,0.28,25.7,26.9,27.3,26.9,0.406,0.372,0.301,0.386,lh,2020
2020-04-25,32.7,24.8,40.4,29.3,2020-04-25T06:19,2020-04-25T18:38,22.42,10.3,0.0,13.7,29.2,4.69,5,lh,25.2,92.0,23.9,31.8,1010.1,1011.8,0.0,59.0,4.0,45.0,94.0,0.0,0.0,0.0,0.0,4.7,7.3,189.0,169.0,10.8,0.0,0.25,25.7,27.0,27.3,26.9,0.408,0.4,0.304,0.386,lh,2020
2020-04-26,31.6,24.9,38.4,30.3,2020-04-26T06:19,2020-04-26T18:38,19.45,5.9,0.0,10.0,24.1,4.1,5,lh,25.2,93.0,24.0,33.0,1012.0,1013.7,0.0,77.0,24.0,43.0,100.0,0.0,0.0,0.0,0.0,1.6,1.8,243.0,270.0,9.7,0.0,0.21,25.9,27.3,27.2,26.9,0.413,0.407,0.306,0.386,lh,2020
2020-04-27,31.0,24.8,38.6,30.3,2020-04-27T06:19,2020-04-27T18:38,15.71,22.1,0.0,10.1,24.5,3.33,5,lh,25.0,94.0,23.9,31.9,1012.3,1014.0,0.0,79.0,46.0,13.0,100.0,0.0,0.0,0.0,0.0,2.0,4.3,315.0,336.0,10.4,0.0,0.2,25.9,27.2,27.2,26.9,0.426,0.413,0.31,0.385,lh,2020
2020-04-28,29.7,24.8,35.1,29.6,2020-04-28T06:19,2020-04-28T18:38,9.71,37.4,0.0,10.5,23.0,2.2,5,lh,24.1,98.0,23.7,30.7,1013.3,1015.0,0.0,100.0,88.0,86.0,100.0,0.0,0.0,0.0,0.0,5.6,8.4,297.0,301.0,13.3,0.0,0.07,25.7,27.0,27.2,26.9,0.46,0.445,0.328,0.385,lh,2020
2020-04-29,30.8,24.2,36.6,28.7,2020-04-29T06:18,2020-04-29T18:38,15.36,12.3,0.0,11.7,25.2,3.29,5,lh,24.2,96.0,23.5,30.5,1011.7,1013.4,0.0,100.0,33.0,99.0,100.0,0.0,0.0,0.0,0.0,2.3,4.8,309.0,318.0,11.9,0.0,0.12,25.3,26.5,27.1,26.9,0.455,0.451,0.357,0.385,lh,2020
2020-04-30,31.6,24.8,38.5,29.6,2020-04-30T06:18,2020-04-30T18:38,18.89,1.9,0.0,11.0,25.2,4.0,5,lh,25.3,93.0,24.0,30.8,1011.8,1013.5,0.0,87.0,13.0,75.0,100.0,0.0,0.0,0.0,0.0,6.4,9.4,286.0,302.0,10.1,0.0,0.23,25.6,26.6,27.0,26.9,0.446,0.446,0.377,0.385,lh,2020
2020-05-01,30.9,25.7,38.2,31.3,2020-05-01T06:18,2020-05-01T18:38,11.52,10.2,0.0,7.9,17.6,2.5,5,lh,25.3,91.0,23.7,31.5,1011.6,1013.3,0.0,44.0,0.0,24.0,100.0,0.0,0.0,0.0,0.0,7.6,10.6,273.0,294.0,10.4,0.0,0.29,25.8,27.0,27.0,26.9,0.439,0.437,0.385,0.385,lh,2020
2020-05-02,29.1,25.1,37.2,30.0,2020-05-02T06:18,2020-05-02T18:38,9.8,15.2,0.0,8.9,13.3,2.04,5,lh,24.2,97.0,23.8,30.9,1010.0,1011.7,0.0,61.0,7.0,41.0,99.0,0.0,0.0,0.0,0.0,6.5,9.0,270.0,286.0,7.9,0.0,0.08,25.5,26.8,27.0,26.9,0.417,0.437,0.396,0.385,lh,2020
2020-05-03,31.7,25.1,38.7,30.1,2020-05-03T06:17,2020-05-03T18:38,17.7,2.5,0.0,12.2,26.3,3.64,5,lh,25.4,92.0,24.1,32.6,1009.8,1011.5,0.0,85.0,0.0,92.0,99.0,0.0,0.0,0.0,0.0,1.6,1.0,207.0,135.0,7.6,0.0,0.25,25.0,26.2,26.9,26.9,0.444,0.445,0.419,0.385,lh,2020
2020-05-04,31.5,25.4,38.8,30.7,2020-05-04T06:17,2020-05-04T18:38,19.56,4.6,0.0,11.9,26.3,4.02,5,lh,24.1,97.0,23.7,32.2,1010.2,1011.9,0.0,100.0,68.0,53.0,74.0,0.0,0.0,0.0,0.0,2.7,2.6,247.0,286.0,4.7,0.0,0.08,25.2,26.5,26.8,26.9,0.413,0.438,0.426,0.386,lh,2020
2020-05-05,31.4,25.1,37.2,30.7,2020-05-05T06:17,2020-05-05T18:38,11.72,19.3,0.0,9.0,21.6,2.65,5,lh,25.2,92.0,23.8,32.2,1011.3,1013.0,0.0,64.0,0.0,66.0,80.0,0.0,0.0,0.0,0.0,4.0,6.4,275.0,297.0,6.5,0.0,0.26,25.4,26.8,26.8,26.9,0.421,0.444,0.435,0.387,lh,2020
2020-05-06,31.4,25.4,37.7,30.7,2020-05-06T06:17,2020-05-06T18:38,16.29,1.0,0.0,8.4,19.4,3.46,5,lh,25.6,93.0,24.5,32.0,1010.3,1012.0,0.0,89.0,0.0,100.0,97.0,0.0,0.0,0.0,0.0,3.4,4.7,148.0,122.0,7.9,0.0,0.22,26.0,26.9,26.8,26.9,0.45,0.451,0.442,0.389,lh,2020
2020-05-07,31.6,26.1,39.5,31.8,2020-05-07T06:17,2020-05-07T18:38,18.37,5.2,0.0,12.2,28.4,3.83,5,lh,26.0,93.0,24.7,32.7,1009.5,1011.2,0.0,59.0,0.0,50.0,96.0,0.0,0.0,0.0,0.0,3.6,4.1,233.0,255.0,8.6,0.0,0.25,26.2,27.1,26.8,26.9,0.419,0.431,0.447,0.393,lh,2020
2020-05-08,30.8,25.6,37.2,30.8,2020-05-08T06:16,2020-05-08T18:38,15.94,18.4,0.0,13.0,22.7,3.31,5,lh,25.2,96.0,24.6,33.2,1009.7,1011.4,0.0,53.0,4.0,33.0,100.0,0.0,0.0,0.0,0.0,2.9,4.0,270.0,297.0,4.0,0.0,0.11,26.0,27.1,26.9,26.9,0.436,0.447,0.447,0.396,lh,2020
2020-05-09,30.6,25.0,37.7,30.2,2020-05-09T06:16,2020-05-09T18:38,13.9,30.5,0.0,14.9,21.2,3.02,5,lh,24.8,94.0,23.9,31.1,1010.2,1011.9,0.0,56.0,18.0,17.0,98.0,0.0,0.0,0.0,0.0,7.6,10.9,267.0,279.0,7.2,0.0,0.17,25.3,26.7,26.9,26.9,0.443,0.451,0.448,0.398,lh,2020
2020-05-10,31.4,25.2,37.7,29.9,2020-05-10T06:16,2020-05-10T18:39,15.66,4.9,0.0,9.9,19.4,3.32,5,lh,24.1,97.0,23.6,30.0,1010.4,1012.1,0.0,51.0,5.0,27.0,100.0,0.0,0.0,0.0,0.0,9.9,15.7,280.0,290.0,13.7,0.0,0.1,25.3,26.5,26.8,26.9,0.453,0.452,0.457,0.403,lh,2020
2020-05-11,30.4,24.4,36.2,29.8,2020-05-11T06:16,2020-05-11T18:39,12.57,10.7,0.0,9.1,18.0,2.64,5,lh,24.5,95.0,23.6,30.6,1010.2,1011.9,0.0,61.0,8.0,39.0,100.0,0.0,0.0,0.0,0.0,9.0,14.1,180.0,174.0,9.0,0.0,0.16,25.3,26.6,26.8,26.9,0.442,0.441,0.451,0.407,lh,2020
2020-05-12,31.7,24.6,39.4,29.3,2020-05-12T06:16,2020-05-12T18:39,19.2,11.3,0.0,11.0,23.4,3.9,5,lh,24.7,98.0,24.3,29.8,1010.3,1012.0,0.0,70.0,25.0,31.0,97.0,0.0,0.0,0.0,0.0,6.1,7.2,152.0,143.0,9.0,0.0,0.06,25.8,26.8,26.8,26.9,0.461,0.452,0.449,0.41,lh,2020
2020-05-13,32.0,25.4,37.3,30.3,2020-05-13T06:16,2020-05-13T18:39,11.16,0.6,0.0,16.1,33.5,2.49,5,lh,24.8,98.0,24.4,31.2,1009.8,1011.5,0.0,37.0,7.0,3.0,96.0,0.0,0.0,0.0,0.0,6.1,9.0,177.0,157.0,16.2,0.0,0.07,26.1,27.2,26.8,26.9,0.437,0.443,0.451,0.414,lh,2020
2020-05-14,30.0,25.4,36.9,31.4,2020-05-14T06:16,2020-05-14T18:39,14.83,11.4,0.0,9.2,24.5,3.04,5,lh,24.2,98.0,23.9,32.6,1008.8,1010.5,0.0,76.0,0.0,77.0,100.0,0.0,0.0,0.0,0.0,3.5,4.7,246.0,247.0,7.2,0.0,0.05,25.4,26.7,26.8,26.9,0.441,0.437,0.448,0.416,lh,2020
2020-05-15,32.4,25.6,40.2,30.9,2020-05-15T06:15,2020-05-15T18:39,23.48,6.7,0.0,13.5,30.6,4.78,5,lh,25.2,95.0,24.3,32.5,1008.9,1010.6,0.0,53.0,8.0,28.0,98.0,0.0,0.0,0.0,0.0,2.9,5.5,173.0,157.0,9.4,0.0,0.16,25.7,26.8,26.8,26.9,0.418,0.443,0.452,0.418,lh,2020
2020-05-16,31.6,25.1,39.1,30.3,2020-05-16T06:15,2020-05-16T18:39,17.63,15.5,0.0,12.9,22.7,3.7,5,lh,25.0,98.0,24.6,32.3,1008.1,1009.8,0.0,100.0,83.0,16.0,87.0,0.0,0.0,0.0,0.0,9.7,14.5,268.0,276.0,9.4,0.0,0.07,26.3,27.3,26.8,26.9,0.458,0.448,0.449,0.42,lh,2020
2020-05-17,28.8,25.7,35.3,31.4,2020-05-17T06:15,2020-05-17T18:39,8.1,2.9,0.0,12.0,21.2,1.83,5,lh,25.8,93.0,24.6,31.6,1009.0,1010.7,0.0,79.0,4.0,76.0,100.0,0.0,0.0,0.0,0.0,12.0,18.5,291.0,297.0,18.7,0.01,0.24,26.1,27.0,26.9,26.9,0.446,0.45,0.456,0.425,lh,2020
2020-05-18,32.0,25.6,39.7,30.6,2020-05-18T06:15,2020-05-18T18:39,20.75,0.6,0.0,12.9,29.5,4.34,5,lh,26.2,90.0,24.5,31.6,1007.8,1009.5,0.0,86.0,0.0,94.0,97.0,0.0,0.0,0.0,0.0,9.7,15.8,138.0,135.0,18.0,0.0,0.33,26.2,26.9,26.9,26.9,0.416,0.427,0.452,0.43,lh,2020
2020-05-19,32.4,26.5,41.4,33.0,2020-05-19T06:15,2020-05-19T18:40,19.56,7.5,0.0,7.4,19.4,4.1,5,lh,26.1,94.0,25.0,34.0,1007.9,1009.6,0.0,41.0,1.0,40.0,55.0,0.0,0.0,0.0,0.0,3.7,6.8,169.0,148.0,7.2,0.0,0.2,26.3,27.5,26.9,26.9,0.418,0.419,0.445,0.431,lh,2020
2020-05-20,32.4,26.4,40.5,32.7,2020-05-20T06:15,2020-05-20T18:40,20.5,2.5,0.0,7.2,23.0,4.34,5,lh,26.6,91.0,25.1,35.0,1008.6,1010.3,0.0,79.0,0.0,84.0,94.0,0.0,0.0,0.0,0.0,2.5,3.1,188.0,135.0,6.1,0.0,0.3,26.6,27.7,27.0,26.9,0.432,0.424,0.439,0.431,lh,2020
2020-05-21,31.7,25.6,39.5,31.3,2020-05-21T06:15,2020-05-21T18:40,22.51,0.6,0.0,8.8,19.1,4.67,5,lh,25.8,91.0,24.3,33.0,1010.4,1012.1,0.0,62.0,1.0,51.0,100.0,0.0,0.0,0.0,0.0,8.2,9.5,203.0,209.0,15.5,0.01,0.28,26.5,27.8,27.1,26.9,0.438,0.446,0.436,0.432,lh,2020
2020-05-22,31.9,26.0,39.8,32.1,2020-05-22T06:15,2020-05-22T18:40,21.67,9.6,0.0,12.0,23.4,4.44,5,lh,25.6,94.0,24.5,32.7,1010.3,1012.0,0.0,45.0,7.0,14.0,100.0,0.0,0.0,0.0,0.0,5.5,9.1,169.0,162.0,9.7,0.0,0.21,26.4,27.9,27.2,26.9,0.44,0.442,0.433,0.432,lh,2020
2020-05-23,31.7,25.4,37.3,31.2,2020-05-23T06:15,2020-05-23T18:40,15.08,2.6,0.0,10.8,22.7,3.24,5,lh,24.9,98.0,24.5,32.1,1010.9,1012.6,0.0,79.0,1.0,83.0,93.0,0.0,0.0,0.0,0.0,4.6,7.3,219.0,213.0,7.6,0.0,0.07,26.3,27.6,27.2,26.9,0.453,0.452,0.441,0.432,lh,2020
2020-05-24,31.4,26.0,38.8,31.7,2020-05-24T06:15,2020-05-24T18:40,16.76,8.7,0.0,10.1,24.8,3.47,5,lh,25.7,95.0,24.8,33.8,1010.5,1012.2,0.0,35.0,5.0,1.0,98.0,0.0,0.0,0.0,0.0,3.1,3.7,225.0,241.0,7.9,0.0,0.17,26.2,27.2,27.2,26.9,0.444,0.447,0.44,0.433,lh,2020
2020-05-25,31.9,24.8,38.7,29.3,2020-05-25T06:15,2020-05-25T18:41,17.4,11.4,0.0,8.8,18.0,3.66,5,lh,24.8,97.0,24.3,31.0,1012.5,1014.2,0.0,74.0,0.0,73.0,100.0,0.0,0.0,0.0,0.0,4.8,5.8,193.0,184.0,11.9,0.0,0.09,26.0,27.2,27.2,26.9,0.436,0.445,0.445,0.434,lh,2020
2020-05-26,31.2,24.8,38.9,29.9,2020-05-26T06:15,2020-05-26T18:41,14.28,10.7,0.0,7.0,18.7,2.97,5,lh,25.1,98.0,24.7,31.8,1013.0,1014.7,0.0,47.0,12.0,27.0,65.0,0.0,0.0,0.0,0.0,5.4,6.6,200.0,202.0,10.8,0.0,0.07,26.4,27.5,27.2,26.9,0.423,0.444,0.449,0.435,lh,2020
2020-05-27,31.8,25.0,40.0,30.6,2020-05-27T06:15,2020-05-27T18:41,21.4,0.8,0.0,8.6,21.6,4.44,5,lh,25.2,96.0,24.5,32.8,1013.0,1014.7,0.0,71.0,29.0,26.0,98.0,0.0,0.0,0.0,0.0,4.2,5.1,200.0,184.0,13.0,0.0,0.13,26.0,27.1,27.2,26.9,0.45,0.453,0.45,0.436,lh,2020
2020-05-28,32.0,25.2,39.0,30.7,2020-05-28T06:15,2020-05-28T18:41,21.86,3.9,0.0,10.5,24.8,4.54,5,lh,24.7,98.0,24.3,33.0,1013.0,1014.7,0.0,68.0,10.0,50.0,98.0,0.0,0.0,0.0,0.0,5.0,6.0,240.0,253.0,7.2,0.0,0.07,26.3,27.5,27.2,26.9,0.421,0.447,0.452,0.437,lh,2020
2020-05-29,29.0,25.0,35.0,29.8,2020-05-29T06:15,2020-05-29T18:41,14.18,3.6,0.0,12.0,20.2,2.95,5,lh,25.0,96.0,24.4,31.7,1012.2,1013.9,0.0,67.0,4.0,56.0,100.0,0.0,0.0,0.0,0.0,5.5,5.5,238.0,259.0,14.4,0.0,0.11,26.3,27.5,27.2,26.9,0.453,0.461,0.453,0.438,lh,2020
2020-05-30,31.4,25.6,38.0,30.5,2020-05-30T06:15,2020-05-30T18:42,21.0,0.9,0.0,12.1,25.6,4.34,5,lh,25.4,93.0,24.1,32.2,1012.6,1014.3,0.0,32.0,2.0,2.0,96.0,0.0,0.0,0.0,0.0,5.6,8.4,195.0,190.0,10.1,0.0,0.23,26.1,27.3,27.2,26.9,0.412,0.425,0.434,0.444,lh,2020
2020-05-31,30.1,25.2,38.0,30.7,2020-05-31T06:15,2020-05-31T18:42,22.0,3.9,0.0,9.1,22.7,4.4,5,lh,25.9,90.0,24.1,31.8,1012.7,1014.4,0.0,35.0,1.0,8.0,99.0,0.0,0.0,0.0,0.0,4.6,6.1,219.0,220.0,11.2,0.0,0.34,26.4,27.6,27.2,26.9,0.403,0.413,0.427,0.444,lh,2020
2020-06-01,31.7,25.1,38.9,30.1,2020-06-01T06:16,2020-06-01T18:42,20.81,6.7,0.0,10.5,25.2,4.26,5,lh,25.2,93.0,23.9,32.1,1013.8,1015.5,0.0,47.0,7.0,19.0,97.0,0.0,0.0,0.0,0.0,1.1,2.6,288.0,344.0,6.8,0.0,0.24,26.0,27.5,27.2,26.9,0.431,0.417,0.421,0.443,lh,2020
2020-06-02,30.1,24.9,36.3,29.9,2020-06-02T06:16,2020-06-02T18:42,18.24,6.0,0.0,8.2,20.5,3.69,5,lh,24.1,98.0,23.7,32.0,1012.8,1014.5,0.0,59.0,21.0,19.0,97.0,0.0,0.0,0.0,0.0,4.0,5.4,265.0,278.0,10.4,0.0,0.07,25.8,27.3,27.2,27.0,0.431,0.434,0.418,0.443,lh,2020
2020-06-03,31.6,24.9,38.7,29.5,2020-06-03T06:16,2020-06-03T18:42,22.42,4.2,0.0,8.9,22.3,4.6,5,lh,25.4,92.0,24.0,31.3,1012.2,1013.9,0.0,52.0,18.0,11.0,96.0,0.0,0.0,0.0,0.0,6.4,9.2,218.0,222.0,6.1,0.0,0.25,25.9,27.3,27.2,27.0,0.439,0.436,0.418,0.443,lh,2020
2020-06-04,30.9,24.9,38.8,30.1,2020-06-04T06:16,2020-06-04T18:43,15.59,13.4,0.0,13.2,17.3,3.28,5,lh,24.7,93.0,23.4,31.4,1011.6,1013.3,0.0,39.0,4.0,9.0,100.0,0.0,0.0,0.0,0.0,3.3,5.2,257.0,245.0,5.8,0.0,0.22,25.7,27.3,27.2,27.0,0.446,0.447,0.417,0.442,lh,2020
2020-06-05,30.4,25.3,37.7,30.2,2020-06-05T06:16,2020-06-05T18:43,19.61,5.0,0.0,8.7,20.9,3.95,5,lh,24.6,98.0,24.2,31.7,1011.5,1013.2,0.0,33.0,0.0,6.0,99.0,0.0,0.0,0.0,0.0,5.1,7.3,266.0,290.0,7.6,0.0,0.07,25.9,27.1,27.2,27.0,0.459,0.456,0.422,0.442,lh,2020
2020-06-06,30.8,25.4,37.0,29.5,2020-06-06T06:16,2020-06-06T18:43,18.08,0.9,0.0,12.7,24.8,3.77,5,lh,25.3,91.0,23.8,30.7,1012.0,1013.7,0.0,56.0,2.0,41.0,98.0,0.0,0.0,0.0,0.0,6.1,10.9,152.0,136.0,15.1,0.0,0.29,25.8,27.2,27.2,27.0,0.434,0.445,0.424,0.442,lh,2020
2020-06-07,30.5,24.9,37.3,29.9,2020-06-07T06:16,2020-06-07T18:43,17.54,8.3,0.0,6.8,19.4,3.62,5,lh,25.2,92.0,23.9,33.3,1010.8,1012.5,0.0,44.0,5.0,21.0,89.0,0.0,0.0,0.0,0.0,2.3,2.7,231.0,203.0,9.0,0.0,0.25,25.9,27.2,27.1,27.0,0.431,0.442,0.423,0.442,lh,2020
